wavelength,Baseline 100%T,run_21,run_22,run_23,Baseline 100%T.1,run_24,run_25,run_26,run_27,Baseline 100%T.2,run_28,Baseline 100%T.3,run_29,Baseline 100%T.4,run_30,run_31,Baseline 100%T.5,run_32,run_33,run_34,run_35,run_36,run_37,Baseline 100%T.6,run_38,run_39,run_40,Baseline 100%T.7
2120,11.40067387,53.31448364,53.13241577,52.31904221,11.46521759,50.92929077,49.15578079,46.86318588,44.46475983,11.54129982,100.13290409999999,11.56698799,100.08377840000001,11.5928278,41.95990753,50.83890533,11.63971138,29.13850594,28.93306923,28.44869995,24.79353333,15.9625082,8.468500137000001,11.69452667,1.9512573480000002,3.56143856,9.767362595,11.72191143
2115,11.50150776,53.30460739,53.1336174,52.30976868,11.566405300000001,50.93999481,49.19184113,46.91986847,44.55008698,11.64327908,100.1298065,11.66735744,100.08918,11.69583321,41.71411896,50.97305679,11.74153805,29.78514671,29.56307602,29.04439354,25.34310532,16.28570175,8.620409012,11.79810429,2.008627176,3.654533625,9.753998756,11.82544518
2110,11.60455894,53.30282974,53.14055634,52.32421112,11.66933727,50.95618439,49.23532486,46.97541046,44.63752747,11.74757767,100.1209869,11.77279472,100.0654907,11.79993439,41.47022629,51.11745071,11.845878599999999,30.462286,30.25338745,29.69119644,25.91817665,16.64530563,8.787313461,11.90181732,2.075396538,3.769278049,9.762304306,11.93095016
2105,11.70859432,53.29796219,53.13111496,52.32448578,11.775319099999999,50.96512985,49.24816513,47.01571655,44.706474299999996,11.85204601,100.1199265,11.87778664,100.0771637,11.90539265,41.21717834,51.26263428,11.95282555,31.18898773,30.98015213,30.3887043,26.52261353,17.01488686,8.977891922000001,12.00965309,2.119132996,3.8858339789999996,9.758839607,12.03700066
2100,11.81227303,53.29638672,53.13747406,52.34031677,11.87780285,50.99116135,49.27477646,47.07644653,44.78932571,11.95583725,100.12603759999999,11.98332977,100.0821686,12.01176453,40.93173599,51.40132141,12.05776596,31.97523689,31.7463131,31.12786674,27.17386436,17.407808300000003,9.197818756,12.11661339,2.158521891,4.012574196,9.754953384,12.14301777
2095,11.91702175,53.30349731,53.13606262,52.3438797,11.98470783,51.00019073,49.31346129999999,47.13569641,44.86745453,12.06337357,100.1189957,12.08960533,100.0847092,12.11858463,40.63653564,51.54729462,12.16651344,32.78102112,32.56642151,31.907468800000004,27.84912491,17.81785202,9.435546875,12.22289562,2.1881461140000003,4.147336483,9.759786606,12.25253105
2090,12.02575016,53.290515899999995,53.12908936,52.3542099,12.09435654,51.01663589,49.33197403,47.1750145,44.94195557,12.17368317,100.1165848,12.19953442,100.0793686,12.22835159,40.32740784,51.70797729,12.27630806,33.65537262,33.42224121,32.75457001,28.57517624,18.25184441,9.687926292,12.33310509,2.193919659,4.280088425,9.763033867,12.36313343
2085,12.13418961,53.28722763,53.13922119,52.35261154,12.20410061,51.02962112,49.35945892,47.20818329,45.02216721,12.28483009,100.1084595,12.31100464,100.07826999999999,12.33910751,39.99128723,51.8708725,12.38782597,34.55867386,34.325244899999994,33.63474655,29.33543396,18.71063232,9.947211266,12.44631195,2.214366913,4.403525352,9.755662917999999,12.47476673
2080,12.25123787,53.26410675,53.11375427,52.33766937,12.31939411,51.04267120000001,49.3947525,47.26194382,45.09448242,12.39937878,100.1224747,12.42677307,100.0719757,12.4566164,39.61907196,52.02527618,12.50388813,35.49328232,35.25309753,34.5561142,30.10983467,19.18730545,10.25031471,12.56195259,2.2125177380000003,4.508394241,9.768595695,12.59173203
2075,12.36441517,53.26690674,53.11851501,52.34556961,12.43187141,51.05414581,49.42665482,47.31557846,45.17060471,12.51519299,100.1095505,12.54302406,100.0682983,12.57097721,39.25197983,52.21892166,12.6207037,36.490448,36.22120667,35.50669098,30.9311924,19.68465996,10.527565,12.67947292,2.2215921880000002,4.606587887,9.756484985,12.70948315
2070,12.47777367,53.25738144,53.11748886,52.35859299,12.54699802,51.06218338,49.44099045,47.36639023,45.24433899,12.63085556,100.1176834,12.65736103,100.08099370000001,12.68754005,38.82750702,52.40096283,12.73586464,37.47060013,37.21363831,36.48699951,31.75084305,20.22328377,10.80652428,12.79776955,2.236095905,4.694774628,9.771201134,12.82692528
2065,12.59610081,53.26857758,53.12202072,52.36064148,12.66773987,51.07719421,49.46569824,47.40804291,45.31325531,12.75296688,100.10960390000001,12.77938747,100.0789185,12.80878639,38.37739563,52.59880447,12.85962486,38.50060272,38.231987,37.49068832,32.61230087,20.74990654,11.07468987,12.91984367,2.258084297,4.775186539,9.774704932999999,12.94803905
2060,12.72508049,53.26369476,53.11418152,52.3576088,12.79630852,51.08134079,49.49449539,47.45357513,45.37766647,12.87852383,100.1356735,12.90723991,100.08721159999999,12.93734169,37.90969467,52.79233932,12.98820686,39.57381821,39.28398132,38.53829956,33.49227142,21.30213737,11.34558773,13.0481329,2.291732073,4.846775532,9.779738426,13.07960892
2055,12.84430599,53.25702286,53.12140656,52.36361694,12.91807175,51.08901215,49.50093842,47.48471832,45.44839096,13.00106907,100.1283646,13.02933693,100.08361049999999,13.06029415,37.38555908,53.00602722,13.11152267,40.63348007,40.35382462,39.61554337,34.39112473,21.86579704,11.60772705,13.17137814,2.3517384530000003,4.922307491000001,9.783765792999999,13.20304585
2050,12.97312927,53.24219894,53.11493683,52.36752701,13.04642677,51.105300899999996,49.53028107,47.5394516,45.52224731,13.132411,100.1219635,13.15896988,100.0961685,13.19077492,36.85222244,53.22217178,13.24129295,41.73136902,41.42805481,40.67638397,35.28955841,22.42657089,11.86902428,13.30394745,2.3982877730000003,5.004132748,9.775185585,13.33344173
2045,13.10800457,53.25735092,53.11928558,52.37627792,13.18443108,51.11083221,49.56357574,47.58066177,45.59241104,13.26976109,100.1141052,13.295928,100.099884,13.32911301,36.28939819,53.429012300000004,13.38057232,42.80828857,42.49979019,41.723758700000005,36.20384216,22.98789024,12.1166563,13.44251156,2.473319769,5.088166237,9.771883965,13.47362995
2040,13.24040604,53.23931122,53.11871719,52.38866043,13.31616306,51.12201691,49.58768082,47.61880875,45.6478653,13.40421772,100.1102066,13.42988777,100.09346009999999,13.46289349,35.70980835,53.63873672,13.51483345,43.91492844,43.58821869,42.80664063,37.11294556,23.55793571,12.38869381,13.5786314,2.538678885,5.184392452,9.788578987000001,13.60760498
2035,13.37245846,53.23901367,53.11551666,52.38259506,13.44921875,51.13056946,49.60829163,47.66330719,45.72227478,13.53613281,100.12129209999999,13.56400299,100.0881042,13.59670353,35.1187439,53.82882309,13.64807606,45.01619339,44.68299103,43.87378311,38.05442047,24.11035156,12.64546204,13.71244812,2.612249374,5.27931881,9.779541016,13.74279118
2030,13.51114178,53.23251343,53.105144499999994,52.37790298,13.58665562,51.14944458,49.63584137,47.70994186,45.78802109,13.6753006,100.1137238,13.70225716,100.0907059,13.73643684,34.54177856,54.00992203,13.78951073,46.10541916,45.75093842,44.90932846,38.94963074,24.65864944,12.89425755,13.85244846,2.684828758,5.39365387,9.775521278,13.88464546
2025,13.64346409,53.23832703,53.107894900000005,52.37722397,13.72083092,51.15475464,49.65564346,47.75911331,45.85018921,13.81171799,100.10987850000001,13.838313099999999,100.093338,13.87138367,33.95695496,54.18132019,13.92489052,47.1656189,46.80162811,45.92344284,39.811046600000005,25.18681908,13.15732861,13.98917103,2.742790222,5.509087563,9.777750015,14.02127934
2020,13.76707554,53.22495651,53.1135025,52.38512039,13.84568977,51.17227936,49.68955994,47.80102539,45.92789078,13.93750763,100.1220551,13.96687222,100.0877609,13.99747562,33.38630295,54.33062363,14.05274391,48.18421555,47.79428482,46.89448547,40.63713837,25.67760658,13.404094699999998,14.117629999999998,2.7911334039999995,5.628435135,9.77909565,14.14813232
2015,13.88585091,53.22838593,53.10591888,52.39385223,13.96600723,51.184619899999994,49.71113205,47.83724976,45.99773407,14.06048679,100.119873,14.08973885,100.0910263,14.12055016,32.83397675,54.46762848,14.17672062,49.13533401,48.74253464,47.81978226,41.40939331,26.15402031,13.63230896,14.24241257,2.8372282980000003,5.735542774,9.783080101,14.27188396
2010,14.04327583,53.22400284,53.09677124,52.38818359,14.12362003,51.18809509,49.72906113,47.88129807,46.05287933,14.21677208,100.12260440000001,14.24651909,100.1004944,14.27751732,32.29310989,54.56661606,14.33500385,50.01048279,49.60700226,48.65847397,42.13438797,26.58684921,13.85018253,14.40086651,2.8734457489999996,5.829816341,9.772395134,14.42956066
2005,14.16387081,53.24317932,53.1121254,52.40526962,14.24796009,51.19622421,49.74183655,47.92207718,46.11774445,14.34451675,100.1134872,14.37349319,100.0905533,14.40250874,31.76373482,54.65434265,14.46189117,50.79171753,50.36671829,49.40827179,42.76291656,26.95892715,14.0416832,14.52820301,2.892911911,5.930903912000001,9.78998661,14.55892181
2000,14.31504059,53.2149086,53.09751129,52.39577484,14.397854800000001,51.20742798,49.76713181,47.96789169,46.18434525,14.49453354,100.1131897,14.52487087,100.0873718,14.55402851,31.25898552,54.71038055,14.61356735,51.46315765,51.01591492,50.04019928,43.28210449,27.27764893,14.18289852,14.68009472,2.89823103,5.983397484,9.778702736,14.709587099999998
1995,17.21142769,53.16780853,53.03683472,52.29096222,17.31311417,51.06851959,49.60284805,47.7862854,46.00097275,17.426391600000002,100.13254549999999,17.46284866,100.0906601,17.50177193,31.34947205,54.68969345,17.57115936,51.89115524,51.22967911,50.06832886,42.51931381,25.82033348,12.22438335,17.65618896,2.1583848,4.764948845,7.427702903999999,17.68970108
1990,17.49922562,53.16405487,53.01856995,52.290283200000005,17.60122681,51.07305145,49.63114548,47.82703781,46.06302643,17.71646881,100.1302948,17.75247955,100.0969315,17.79343796,30.86051941,54.68642044,17.86295319,52.26991653,51.59008408,50.4231987,42.81660461,25.99238968,12.29428387,17.94914818,2.1671130659999998,4.789232731,7.429848671,17.98454475
1985,17.78922462,53.16012573,53.02159882,52.29212189,17.8930397,51.08715439,49.65195465,47.86567688,46.12918091,18.00982666,100.1319656,18.0467701,100.087204,18.0871582,30.37922096,54.65481186,18.15731621,52.48350525,51.79584503,50.62556839,42.98165131,26.07593155,12.31668091,18.24588394,2.16945076,4.802798748,7.42394352,18.2814579
1980,18.07394409,53.1542244,53.01092911,52.29721069,18.17979622,51.0914917,49.67114639,47.89927292,46.18405914,18.29766083,100.127861,18.3363533,100.0904465,18.37776375,29.9090271,54.58180237,18.44928551,52.53250504,51.83968353,50.66639709,42.99967194,26.08938789,12.32423496,18.53750229,2.170058727,4.812851906000001,7.4277734760000005,18.57595062
1975,18.37654495,53.14104462,53.00473404,52.29042816,18.48327446,51.10594559,49.69420624,47.93891144,46.24282455,18.60334969,100.12609859999999,18.643920899999998,100.084816,18.68423843,29.44025993,54.49811172,18.75662422,52.42011642,51.71887207,50.54488373,42.89677811,26.02142334,12.28837299,18.84644318,2.16005826,4.802992344,7.419999599,18.88633537
1970,18.65498352,53.13570404,52.99855042,52.29581451,18.76307297,51.10806274,49.70533752,47.97305298,46.3030014,18.88451004,100.13054659999999,18.92626381,100.0787354,18.96770096,28.9617157,54.36599731,19.04211235,52.12717819,51.41411591,50.257526399999996,42.64534378,25.86806679,12.21984768,19.13220978,2.141022444,4.784218788,7.417548656,19.17028809
1965,18.94771385,53.12965393,52.99836349,52.30199814,19.05820656,51.12355423,49.72765732,48.01464462,46.37184525,19.18437767,100.11711120000001,19.2276516,100.0739136,19.26888847,28.47903442,54.22176743,19.34451103,51.674808500000005,50.96287155,49.80793762,42.27457809,25.6516304,12.12802696,19.43660545,2.126247883,4.755357742,7.42590332,19.47450447
1960,19.20159531,53.1377182,52.995925899999996,52.29915237,19.31099319,51.13007355,49.74934006,48.05257797,46.43088913,19.44049072,100.1219177,19.48227882,100.0762253,19.52578354,27.99189758,54.04353714,19.60181808,51.07045746,50.3559227,49.22344208,41.77040863,25.3572979,11.98709393,19.69567871,2.104225159,4.703028679,7.4175887110000005,19.73687935
1955,19.45658684,53.11911011,53.00406647,52.31422043,19.56932259,51.14309311,49.7757988,48.0875206,46.48849487,19.70319366,100.1118622,19.74479485,100.0851059,19.78718758,27.516143800000002,53.84805298,19.86476898,50.32751083,49.61068726,48.49998474,41.16764832,25.00616264,11.82987976,19.96067429,2.0916628840000002,4.647551537,7.429265022,20.00418091
1950,19.80541229,53.11303711,52.98364258,52.31193924,19.91629219,51.16051865,49.79364395,48.12499237,46.55054855,20.05249405,100.1128769,20.09710884,100.06761170000001,20.13718224,27.05274773,53.65572739,20.21680641,49.44511795,48.73807907,47.64280701,40.44362259,24.59089851,11.62150288,20.31158257,2.066371202,4.568063736,7.408141136,20.35737419
1945,19.99892807,53.12337875,52.9937439,52.31401825,20.11484337,51.15994644,49.80472183,48.16144179999999,46.60217285,20.25278854,100.1204834,20.29662514,100.07701109999999,20.34018707,26.59615517,53.44012833,20.41985512,48.4587326,47.74950027,46.68998718,39.64356232,24.12687302,11.41755962,20.52283669,2.053884983,4.494478226,7.422166347999999,20.57302666
1940,20.02293777,53.16324234,52.99960327,52.31854248,20.13974571,51.17514801,49.83198166,48.20929337,46.68040466,20.28602982,100.1229782,20.32897758,100.096283,20.370718,26.164943700000002,53.236919400000005,20.45762634,47.37635422,46.68536377,45.64240646,38.77887344,23.64253616,11.21907043,20.56463623,2.043902636,4.434100628,7.464850902999999,20.62176132
1935,20.19369888,53.11417007,52.980041500000006,52.32650757,20.30822945,51.20637512,49.85637665,48.23884583,46.7406044,20.45616531,100.10704799999999,20.50496101,100.0584564,20.54226303,25.75299454,53.00218964,20.62821388,46.20776749,45.53534317,44.51615906,37.8103714,23.04342842,10.89472485,20.73659515,2.002046108,4.311022282,7.386092186,20.79350281
1930,20.36934853,53.07409286,52.99542999,52.32753754,20.4981823,51.17498779,49.86849213,48.27080154,46.79478455,20.65139198,100.127388,20.69670486,100.0872879,20.73583221,25.37724113,52.77997971,20.82691002,45.02725601,44.36301041,43.36727142,36.86424255,22.51233673,10.73408794,20.93954277,2.002812862,4.281507015,7.485002518,21.00273895
1925,20.56067085,53.09955597,52.97755051,52.32723999,20.68281174,51.20005798,49.89733505,48.3066864,46.85267258,20.84131622,100.1113663,20.88865662,100.06819920000001,20.92592239,25.02869987,52.54698563,21.02028656,43.77680588,43.12585449,42.15689468,35.82110596,21.86349106,10.39449024,21.13150215,1.9289346930000002,4.167630672,7.38024044,21.19875717
1920,19.7825489,53.2405014,53.03016281,52.36102295,19.92385674,51.189445500000005,49.90229416,48.36977005,46.95173645,20.08721161,100.14920040000001,20.13283157,100.1297455,20.16768074,24.70824242,52.32156372,20.27310753,42.553936,41.90727615,41.00180054,34.85375214,21.3161087,10.21209717,20.39639854,1.9153028730000001,4.132452011,7.455965042000001,20.47094536
1915,20.53567696,53.03852081,52.97598267,52.35703659,20.66048431,51.24030685,49.9503479,48.38955307,46.9973526,20.83421707,100.10443120000001,20.88594055,100.059021,20.91839981,24.41999245,52.06809616,21.01922226,41.27486801,40.67560959,39.76683426,33.84534454,20.72841454,10.0009222,21.1377697,1.850041986,4.073191166,7.472549915,21.21958542
1910,20.82640648,53.03157043,52.97162628,52.35539246,20.95139885,51.25928497,49.98437881,48.44392395,47.06948853,21.13383484,100.0927429,21.18534088,100.05126949999999,21.21836472,24.17550278,51.83378601,21.32534027,39.98988724,39.39890289,38.52254486,32.76690674,20.03722572,9.610991477999999,21.44232941,1.7489022019999998,3.931898355,7.3039217,21.52879143
1905,20.2248497,53.07639694,53.02155685,52.39028168,20.370874399999998,51.25310516,49.99171066,48.49742508,47.142650599999996,20.55980301,100.15506740000001,20.61252213,100.1224899,20.64422607,23.94263268,51.59723663,20.76076889,38.78821564,38.19545364,37.38737869,31.83795738,19.54928589,9.524780273,20.89856148,1.7397807840000001,3.934056997,7.529652119,20.98517799
1900,20.70083618,53.17412567,52.98397446,52.37189102,20.83909225,51.259758000000005,50.02038574,48.5203476,47.19752884,21.03112793,100.11737059999999,21.08566666,100.078598,21.1175251,23.74792099,51.36932755,21.23143768,37.55233002,36.98650742,36.20067978,30.83037758,18.93299103,9.195785522000001,21.36558723,1.647180319,3.785472631,7.4183716770000006,21.45721817
1895,22.61768913,52.97122192,52.92699814,52.31306076,22.7432251,51.25417709,50.02540207,48.51446152,47.21245575,22.92592621,100.0487823,22.97501945,100.0338058,23.02300453,23.56813622,51.11629868,23.119731899999998,36.29760361,35.76523209,34.99182892,29.80968285,18.29549217,8.821802138999999,23.23152924,1.5379112959999999,3.6126363280000002,7.248412609,23.32293892
1890,22.80272675,52.88046646,52.96179581,52.34217834,22.94854164,51.24549103,50.02258301,48.56367874,47.26142120000001,23.13532448,100.11734770000001,23.18958282,100.0806427,23.23478508,23.38972855,50.89794922,23.34499168,35.14632797,34.61533356,33.91199112,28.90595245,17.78774643,8.63359642,23.473423,1.530884266,3.52550602,7.384740353,23.55481148
1885,23.60005188,52.97585678,52.94749069,52.32979202,23.74714088,51.23894882,50.03127289,48.57813263,47.29703522,23.93281555,100.1070633,23.98332596,100.0854263,24.03582001,23.23266602,50.68559647,24.1421814,34.02152252,33.51349258,32.84093857,28.00737572,17.28471184,8.396072388,24.27008057,1.496097684,3.400610685,7.403927802999999,24.34769058
1880,24.04396439,53.00168991,52.93917847,52.33050537,24.19634819,51.24429321,50.04117966,48.60975266,47.34861755,24.38337517,100.117424,24.43759727,100.08809659999999,24.48785782,23.07332993,50.50203705,24.59925842,32.92650223,32.44407654,31.78855133,27.13199615,16.76955986,8.129329681,24.73158264,1.4706438780000002,3.2648820880000002,7.387744427,24.80912209
1875,22.27865219,53.24042511,52.96315384,52.42856598,22.44950104,51.30088425,50.08926392,48.71679688,47.45910263,22.66542816,100.20219420000001,22.74259567,100.0581894,22.75489807,22.94514656,50.34680176,22.88834381,31.97435379,31.50863075,30.91077232,26.40379333,16.4054718,8.059324265,23.06243896,1.523499966,3.2297616000000002,7.674129486,23.15258408
1870,20.59161186,53.27863693,53.00312042,52.41119766,20.74260902,51.31978989,50.15126038,48.75647354,47.60177612,20.97091484,100.1209946,21.02637291,100.1130676,21.04907227,22.80602837,50.27640533,21.18929863,30.984220500000003,30.53866005,29.8886528,25.53388214,15.81867981,7.628645897,21.34484863,1.4677568669999999,3.0289280410000003,7.376878737999999,21.47126579
1865,24.1391201,52.96725082,52.96017075,52.29468918,24.28347588,51.24730301,50.09080124,48.70749664,47.55207443,24.47995567,100.063118,24.51330948,100.165596,24.57120895,22.66965103,50.11820221,24.69358826,29.996833799999997,29.54868317,28.87712669,24.66516113,15.23809242,7.25338459,24.80725288,1.4212789540000001,2.87214613,7.165155411000001,24.90450287
1860,24.46029663,53.18096161,52.90698242,52.38071823,24.62187195,51.30669403,50.13240433,48.78293228,47.59410858,24.84263992,100.15233609999999,24.91345787,100.0376205,24.94935608,22.56138992,49.96055984,25.07554817,29.16040039,28.75550461,28.1325016,24.06350517,14.92872238,7.288827896,25.23943138,1.482671738,2.915422678,7.503714561000001,25.33354187
1855,24.51110458,53.07408142,52.95314026,52.3409729,24.6804657,51.26931763,50.13298798,48.7926445,47.65127182,24.89185143,100.1189804,24.94344711,100.1426697,24.99181557,22.4998703,49.87434006,25.12438965,28.35905457,27.94890404,27.31775284,23.36164474,14.46247673,7.03241396,25.26780128,1.43906796,2.836324215,7.37803936,25.36495399
1850,24.91399956,53.16644287,52.8983345,52.37851715,25.07602882,51.3279686,50.18175888,48.84490204,47.7180748,25.3138752,100.1272354,25.38372803,100.026474,25.42153358,22.45104027,49.74394226,25.55622673,27.61974907,27.24767876,26.63289261,22.80841637,14.13916779,6.968298435,25.71909332,1.433985829,2.851248741,7.511535167999999,25.83108521
1845,25.02823257,53.09073257,52.95555496,52.34784317,25.21339989,51.25712204,50.13305664,48.84533691,47.73129272,25.41976929,100.1468887,25.46914482,100.1823196,25.51448631,22.45585442,49.668319700000005,25.654304500000002,26.91901398,26.52925873,25.93082809,22.16436195,13.68372631,6.661462783999999,25.81516266,1.340102077,2.7519595619999997,7.228334427,25.91223335
1840,24.84410858,52.94934082,52.91811371,52.38906097,25.00723267,51.365215299999996,50.23497391,48.917800899999996,47.85503387,25.26563454,100.0994949,25.33287048,100.0304794,25.36822891,22.4781189,49.52722549,25.51058769,26.26333237,25.91605759,25.33035278,21.71376419,13.44952583,6.718002319,25.67980576,1.349030495,2.827590466,7.563580513,25.80773544
1835,25.36031914,52.93199921,52.95840454,52.35694504,25.55521393,51.27208710000001,50.16943359,48.92990494,47.83850098,25.77005005,100.1728516,25.82461166,100.17687990000002,25.86042786,22.55830956,49.44187546,26.00468445,25.63152313,25.25535774,24.71860886,21.13150597,13.06234169,6.431631088,26.17917633,1.2243072990000001,2.712952852,7.245313167999999,26.27462196
1830,27.03569603,52.82582474,52.89925766,52.33147812,27.21077156,51.3034935,50.20139313,48.94274902,47.87867355,27.43862343,100.1318665,27.50096703,100.09526059999999,27.54493713,22.64177132,49.28245544,27.68471909,25.03297615,24.68293381,24.16068077,20.70114136,12.83416271,6.39560461,27.84706116,1.196807027,2.717448235,7.408782005,27.94978905
1825,28.0578022,52.97143555,52.89812851,52.30616379,28.25245285,51.24949646,50.16230392,48.95478439,47.87494278,28.44958878,100.1982117,28.50492859,100.1689453,28.54869652,22.78004265,49.17684555,28.68568802,24.47719193,24.11791801,23.64639473,20.23535538,12.55162621,6.202908516,28.85665894,1.1200487609999998,2.627149105,7.265434265,28.92298126
1820,28.53778839,52.98507309,52.8624649,52.31741714,28.71338654,51.30683899,50.22577667,48.98265839,47.95874786,28.94466209,100.1303177,29.01050758,100.0826111,29.05969238,22.93208122,49.05712128,29.19805145,23.97329712,23.63977242,23.16727257,19.86842728,12.35607433,6.137796879,29.36221313,1.108153343,2.58757019,7.410022736,29.46442986
1815,29.98741531,52.92716599,52.84814835,52.28997421,30.17201996,51.28095627,50.20500565,48.99135971,47.95953369,30.38604927,100.1474228,30.44898224,100.1071243,30.50435448,23.11735535,48.9565239,30.63947868,23.51362991,23.18874168,22.73341751,19.48175812,12.13307571,5.97757864,30.80573654,1.0674897429999999,2.480145931,7.311415672000001,30.88762665
1810,31.07962608,52.91128159,52.82789993,52.28324127,31.26801491,51.27690887,50.21400452,49.01264191,47.99084473,31.48020744,100.13517,31.54245949,100.1022797,31.6038456,23.32128525,48.86852264,31.73579025,23.08591652,22.76793289,22.3175602,19.13440132,11.92686367,5.853681087000001,31.90160179,1.058531165,2.3931171890000003,7.310283183999999,31.97798347
1805,31.97202301,52.89928436,52.81274414,52.26832581,32.15836716,51.28340149,50.22417831,49.03403473,48.03170776,32.37322998,100.13344570000001,32.43820953,100.0948334,32.50266647,23.54761887,48.79489136,32.63362122,22.71658325,22.4049015,21.95429993,18.82740784,11.75061035,5.757501125,32.79825592,1.07181263,2.320164204,7.34442997,32.87169266
1800,32.68215561,52.88962173,52.79949951,52.26783752,32.86985016,51.28539658,50.23553467,49.05842972,48.075321200000005,33.08656311,100.1323318,33.15611649,100.0877838,33.220203399999995,23.78588295,48.74882126,33.35357666,22.38173294,22.08116913,21.61805344,18.543188100000002,11.56922245,5.656471729,33.51564407,1.090096474,2.2548942569999997,7.3351936339999995,33.59116364
1795,33.60496902,52.85633087,52.7921257,52.25815201,33.79676056,51.28479004,50.24544144,49.07680893,48.10942841,34.0138092,100.12657929999999,34.0829277,100.0921402,34.15616989,24.03792572,48.71098328,34.28790283,22.0929451,21.79580879,21.32380295,18.29302406,11.40675068,5.579424857999999,34.44615173,1.111868262,2.2076110840000003,7.347697735,34.519207
1790,34.28788376,52.85698318,52.78088379,52.25207138,34.48259354,51.29018402,50.25774765,49.09910965,48.15273285,34.70330811,100.1263046,34.77375031,100.0909195,34.85235977,24.30695343,48.70241165,34.98249817,21.85342407,21.56231308,21.08612061,18.07985878,11.25660801,5.512714862999999,35.14286423,1.1295852659999999,2.184700727,7.340134143999999,35.21301651
1785,34.85496521,52.83066177,52.77303314,52.2478714,35.05355072,51.29111481,50.26850891,49.12403488,48.19728088,35.28099823,100.1209946,35.35091019,100.085701,35.43118286,24.60582733,48.69184113,35.56400681,21.65792084,21.37450409,20.896284100000003,17.91461945,11.13512325,5.4826149939999995,35.72469711,1.141630054,2.181934834,7.350038528,35.79942322
1780,35.48558807,52.82812881,52.7599144,52.24310303,35.68289948,51.29459,50.28387833,49.15016937,48.23465347,35.91016006,100.1268387,35.98566055,100.0806351,36.06656647,24.94241142,48.69158936,36.19809341,21.50660133,21.223941800000002,20.74642563,17.79150009,11.03802299,5.458297729,36.36577606,1.13633275,2.199877501,7.344660282,36.43756866
1775,36.1076889,52.82110596,52.75914001,52.24344254,36.30897522,51.29805374,50.29288483,49.17607879999999,48.27607727,36.54109955,100.12142940000001,36.61674881,100.07901,36.69925308,25.32460785,48.68498611,36.83388901,21.38380051,21.10083771,20.63277626,17.69774628,10.97054768,5.45481348,37.00045776,1.121423364,2.227555513,7.345125675,37.07899475
1770,36.72520065,52.81455612,52.75061035,52.24225998,36.93167114,51.29879761,50.30098724,49.20226669,48.31972885,37.16712952,100.11730190000002,37.24159622,100.0871887,37.32469559,25.74520683,48.67459869,37.46546936,21.27956772,21.00066185,20.54857254,17.63299561,10.9253788,5.451169967999999,37.63348389,1.090854168,2.259267092,7.340324879,37.71058273
1765,37.29164505,52.805362699999996,52.74427414,52.23733139,37.4995079,51.30107498,50.31551743,49.22396088,48.36460495,37.74056244,100.124649,37.81726456,100.0854874,37.90024948,26.2101059,48.66163254,38.04432297,21.21082115,20.93602753,20.49068642,17.59906387,10.90865135,5.446694851,38.21451569,1.05470264,2.2837409969999998,7.340485573,38.30035019
1760,37.92987442,52.79427338,52.73519135,52.23491287,38.14285278,51.30093002,50.32349396,49.24362946,48.40187073,38.38555527,100.11727909999999,38.46194839,100.0805588,38.54943848,26.72842789,48.64080811,38.6929245,21.18131256,20.90751457,20.47561455,17.58705521,10.91818047,5.443972587999999,38.86601639,1.0191679,2.293943644,7.336829662,38.95395279
1755,38.53006363,52.78620911,52.72597122,52.23165131,38.74136353,51.30582428,50.33855438,49.26649857,48.44452286,38.99148178,100.10951999999999,39.06724548,100.07815550000001,39.1600914,27.28013039,48.62070847,39.30566406,21.18777847,20.91790009,20.48953247,17.60709572,10.94993401,5.441386222999999,39.47754669,0.9897111058,2.2875266080000003,7.33987236,39.56781769
1750,39.14903641,52.781742099999995,52.72335815,52.22657776,39.36422729,51.307827,50.34619141,49.28709412,48.48011017,39.61803055,100.11361690000001,39.69585037,100.08343509999999,39.78974152,27.87538719,48.61117935,39.93834686,21.24339867,20.9764576,20.55077171,17.65869904,10.99912643,5.441819668,40.11139297,0.9760985374,2.263593435,7.337539672999999,40.20744705
1745,39.76931381,52.77639771,52.71366119,52.22477341,39.98578262,51.31406021,50.35825348,49.30633926,48.52143097,40.24587631,100.11183929999999,40.32382202,100.0810242,40.41838837,28.50271988,48.612697600000004,40.57100296,21.33997917,21.07201195,20.6412487,17.73200226,11.05069923,5.445930958,40.74330521,0.9757292271,2.233725309,7.331759452999999,40.84152985
1740,40.40504837,52.77232361,52.71248245,52.22171021,40.62752533,51.31608963,50.36756516,49.33045578,48.55400085,40.89059067,100.1090622,40.96866989,100.08336640000002,41.06614685,29.16386986,48.62520218,41.21796799,21.4757328,21.20920944,20.76609039,17.83513451,11.11991787,5.458134174,41.39429092,0.9940109253,2.1992650030000003,7.333100796,41.49277115
1735,41.05345917,52.75465393,52.69517899,52.20803452,41.27526093,51.316757200000005,50.38283920000001,49.35136032,48.59606552,41.54435349,100.1064072,41.623054499999995,100.0803146,41.72106171,29.85068321,48.65798569,41.88141251,21.65423775,21.39266586,20.92752266,17.96730995,11.196376800000001,5.482412815,42.06372833,1.027601838,2.173848629,7.329901218,42.15705872
