wavelength,Baseline 100%T,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19
2138,190.2758636,100.00428769999999,100.0033264,49.1935463,49.17477036,49.74747086,99.97625732,48.68838501,48.69966888,49.04055405,48.72008133,99.99077606,49.11438751,52.52131271,58.62782669,52.27416611,60.21552658,64.07286072,73.36831665,99.95683289
2136,190.2571106,99.99494934,99.99778748,49.19440842,49.17629242,49.74175644,99.98014832,48.6852684,48.69671631,49.01328278,48.71722412,100.00267029999999,49.18490219,52.51904297,58.63511658,52.27478027,60.24550629,64.06463623,73.36415863,99.95837402
2134,190.2459106,99.99069977,99.99179840000001,49.18959427,49.16981125,49.73410034,99.96674347,48.68235779,48.69037247,48.98853302,48.71247864,99.99523926,49.246055600000005,52.518272399999994,58.63311386,52.27585983,60.26861191,64.04954529,73.34947205,99.94565582
2132,190.22480769999999,99.99935913,100.0001068,49.1868248,49.17176056,49.73278046,99.97976685,48.67580032,48.68682861,48.95718765,48.70616913,99.99456024,49.31785202,52.51691437,58.63108063,52.27684402,60.30517197,64.0485611,73.33920288,99.94670105
2130,190.2121124,99.99698639,100.00535579999999,49.18341827,49.16428757,49.72224426,99.97896576,48.67201996,48.68115234,48.93238068,48.69693375,99.99459076,49.39404297,52.51509476,58.63829803,52.27759552,60.33352661,64.03370667,73.32444,99.95521545
2128,190.1739655,100.0031128,100.00279240000002,49.18598938,49.17147446,49.72602081,99.97974396,48.67049408,48.67741013,48.90060425,48.68751144,99.99129486,49.44380188,52.51138306,58.63920593,52.27658844,60.35872269,64.02359772,73.31848907,99.95514679
2126,190.1678009,99.99469757,99.99186707,49.17409134,49.16018295,49.70779419,99.97558594,48.66294098,48.66669464,48.8731308,48.67082977,100.0072327,49.50749588,52.50844193,58.64200592,52.27444077,60.38784789999999,64.01443481,73.30724335,99.94628143
2124,190.15592959999998,99.98769379,99.99445343,49.16954803,49.15598679,49.70113373,99.96199036,48.65532303,48.66349411,48.84597397,48.66126633,99.98170471,49.53640366,52.50531006,58.64235306,52.27404404,60.40419769,63.99929428,73.2875824,99.94194031
2122,190.1183472,99.99150085,99.99216461,49.16874313,49.15132904,49.69763947,99.98284149,48.65354919,48.66000366,48.82721329,48.64632797,99.99815369,49.57845688,52.50835419,58.64953232,52.27739334,60.44633865,63.98922729,73.28624725,99.96203613
2120,190.1056519,99.99647522,99.99861145,49.16315079,49.14563751,49.68404388,99.96750641,48.64874649,48.65299606,48.80701065,48.63565445,100.0008316,49.58778381,52.50755692,58.64712524,52.27306366,60.46637726,63.97981644,73.27279663,99.94203949
2118,190.0803986,100.00009159999999,99.99539948,49.15566635,49.14027405,49.68424606,99.97031403,48.64404297,48.64804459,48.78967285,48.61097336,100.0063171,49.58702087,52.50300598,58.65206909,52.27431488,60.49880219,63.96230316,73.26081085,99.96466064
2116,190.0434113,100.00432590000001,100.00069429999999,49.15750504,49.1384697,49.67459106,99.98919678,48.64004135,48.64342117,48.78598404,48.60652542,99.99667358,49.56785202,52.50787735,58.65996933,52.27707672,60.52771759,63.95763779,73.25837708,99.95167542
2114,190.03909299999998,100.00593570000001,100.00565340000001,49.14496231,49.12702942,49.66524124,99.96458435,48.63154602,48.63305283,48.76877213,48.58597183,99.99875641,49.53557968,52.50949097,58.66510773,52.27366638,60.55773544,63.94318771,73.23642731,99.94480896
2112,190.0140381,99.99490356,99.98856354,49.13731384,49.12203979,49.65907288,99.97422028,48.63063812,48.63125992,48.77667618,48.56994629,99.99208832,49.49150848,52.51089478,58.65845108,52.27069092,60.5751915,63.93005753,73.22609711,99.94451141
2110,189.98429869999998,99.99478149,99.99941254,49.13727951,49.11669159,49.65393448,99.96977234,48.62147903,48.62482071,48.77422714,48.56401443,99.99467468,49.42873001,52.512329099999995,58.67359161,52.27590179,60.6114502,63.9272995,73.21373749,99.95005798
2108,189.94555659999997,100.00908659999999,100.0101318,49.12992096,49.11465073,49.65166855,99.97545624,48.62069321,48.62660217,48.79040527,48.5486145,100.0090637,49.37900162,52.52518082,58.67737579,52.2746315,60.6424675,63.91279602,73.20487213,99.9539566
2106,189.9229126,100.00050350000001,100.0002136,49.12633514,49.10313797,49.64060974,99.97338867,48.61730576,48.61278152,48.79784012,48.53964233,99.9995575,49.29874039,52.51893997,58.68276978,52.27580643,60.66444397,63.9041481,73.19205475,99.94728088
2104,189.9107056,99.98403168,99.99000549,49.10722351,49.09067535,49.63318634,99.96907043,48.60129166,48.60866547,48.80520248,48.51924133,99.99475098,49.23203278,52.51812363,58.68600082,52.26870728,60.689861300000004,63.88203049,73.1822052,99.93796539
2102,189.880661,99.99555206,99.99459076,49.10303497,49.08421326,49.62491226,99.96641541,48.60079956,48.60280609,48.82972717,48.51009369,99.98940277,49.15917969,52.52540588,58.68367004,52.27307129,60.71385574,63.87137222,73.16992188,99.94254303
2100,189.8370209,100.0009155,99.99835968,49.09675217,49.07970047,49.6272583,99.96995544,48.59206009,48.59791565,48.8402977,48.50217819,100.0019913,49.10433197,52.52466965,58.69369507,52.27154922,60.74456406,63.86408997,73.16172028,99.95298004
2098,189.8174744,99.99364471,99.99108887,49.08240128,49.06610107,49.61393738,99.96863556,48.58639526,48.58999252,48.86665726,48.49658966,100.0029907,49.04848099,52.52227783,58.68880081,52.27097702,60.76628494,63.84886932,73.14450073,99.94152832
2096,189.7817383,100.0000839,100.00214390000001,49.07656479,49.05664444,49.61143875,99.98435974,48.58511353,48.58652115,48.88045502,48.49310684,99.99357605,49.00456238,52.52700424,58.69430161,52.27340317,60.79664993,63.83988953,73.12817383,99.95087433
2094,189.75028989999998,99.99963379,100.0003662,49.06947708,49.05373383,49.61169052,99.97399902,48.57610321,48.58409882,48.90239716,48.48349762,100.0048065,48.97954559,52.52706528,58.69081497,52.272529600000006,60.81767273,63.82357025,73.1129837,99.95061493
2092,189.72563169999998,100.0013123,100.0035172,49.05688858,49.03488541,49.59903717,99.97891998,48.56842422,48.57791519,48.91412735,48.48988342,99.99395752,48.95969391,52.52157974,58.6905899,52.27124023,60.84584427,63.81046295,73.10241699,99.94885254
2090,189.69038390000003,99.99943542,99.99713898,49.04986191,49.03005981,49.59941101,99.97706604,48.56182098,48.56894684,48.92141724,48.48871994,100.0057373,48.96051407,52.52162933,58.69230652,52.2690239,60.86806488,63.79875565,73.08409882,99.95179749
2088,189.6740112,99.99297333,99.99556732,49.03707123,49.01535416,49.58946228,99.97081757,48.55013275,48.55950928,48.93277359,48.49216079999999,99.99300385,48.97955322,52.51312256,58.68495178,52.26563644,60.890857700000005,63.7790451,73.06786346,99.94248962
2086,189.6204529,99.99629211,100.0063324,49.03083801,49.01189041,49.59168243,99.98068237,48.55220795,48.56051254,48.93718338,48.509265899999995,100.0032272,49.00954056,52.51807404,58.69423676,52.270919799999994,60.92293167,63.77396011,73.05815125,99.96630096
2084,189.6151276,99.99613953,99.98077393,49.01602173,48.99481964,49.58591079999999,99.97310638,48.54042053,48.54411697,48.92922974,48.50114441,99.99716187,49.05690765,52.50379944,58.68047333,52.26438522,60.93645096,63.75393677,73.03067779999999,99.94250488
2082,189.5644684,99.99006653,100.00076290000001,49.01127243,48.99264145,49.58425522,99.97156525,48.53798294,48.54649734,48.9282608,48.51728821,100.00239559999999,49.11273956,52.51055908,58.68170929,52.26647186,60.96681976,63.74023056,73.02928162,99.94780731
2080,189.54608149999999,100.0036011,99.98221588,49.00025558,48.978508000000005,49.58252716,99.96782684,48.528965,48.53426361,48.908145899999994,48.51759338,99.99282837,49.17943573,52.50050354,58.67728424,52.26270676,60.98659134,63.7226181,73.0006485,99.9512558
2078,189.5176086,99.98968506,99.99370575,48.9936676,48.97233963,49.57736206,99.97677612,48.52251816,48.52828979,48.89113617,48.52235031,99.98835754,49.25174332,52.49971008,58.67641449,52.26488113,61.01318741,63.71534348,72.98981476,99.95628357
2076,189.4829865,99.98843384,99.99156189,48.98381424,48.96405029,49.57341385,99.96685028,48.52164841,48.52706528,48.87171173,48.52871323,100.00677490000001,49.31880188,52.50325775,58.67622375,52.26419067,61.03440094,63.69612885,72.96760559,99.94154358
2074,189.4411774,99.99839783,100.0028992,48.98209,48.95906448,49.58211899,99.9776535,48.5177536,48.52059555,48.84711838,48.52866745,100.00347140000001,49.40087509,52.49854279,58.67911148,52.27155685,61.06850433,63.69385147,72.97025299,99.94888306
2072,189.4125671,100.0036926,99.99934387,48.97170639,48.95193863,49.57115936,99.97955322,48.51453781,48.51904678,48.82269669,48.52526093,99.99159241,49.46827316,52.50787735,58.67615509,52.265728,61.08472824,63.6734314,72.94630432,99.95227814
2070,189.3968506,99.99654388,100.0000229,48.96491623,48.94479752,49.57476044,99.95639038,48.50044632,48.50483704,48.78833771,48.51266861,99.9868927,49.50119781,52.49045944,58.66662979,52.25593948,61.09777069,63.64622116,72.92325592,99.9329071
2068,189.33197019999997,99.99958038,99.99797058,48.96394348,48.94302368,49.57703781,99.97557831,48.50095749,48.50579453,48.75955963,48.51422119,100.0060806,49.56254196,52.50373077,58.68228531,52.26695633,61.13121033,63.64726257,72.93073273,99.96271515
2066,189.3288116,99.99276733,99.98712158,48.95134735,48.93068695,49.56515503,99.96234131,48.49386215,48.49102402,48.72670746,48.49958038,99.98545837,49.56914139,52.4975853,58.66918564,52.25801468,61.14370346,63.62748718,72.90089417,99.93189240000001
2064,189.26750180000002,99.99713135,100.0052338,48.95309067,48.93290329,49.5758667,99.98799133,48.49358368,48.4969101,48.69944382,48.49004364,100.00616459999999,49.58559418,52.50906372,58.68381119,52.26195526,61.17299271,63.61798477,72.89039612,99.95488739
2062,189.2522125,99.99551392,99.98671722,48.9446907,48.92774963,49.56181717,99.96051788,48.48209381,48.48295593,48.66507339,48.47293091,99.9802475,49.57672501,52.50466919,58.67848969,52.25746155,61.18290329,63.59769058,72.87454987,99.93836212
2060,189.21614069999998,99.98710632,99.99963379,48.93797684,48.91638947,49.56273651,99.97458649,48.47791672,48.47616959,48.63957214,48.46544266,99.99885559,49.54514313,52.50845718,58.68185043,52.25755692,61.20513535,63.58624649,72.87271118,99.94583893
2058,189.1682281,100.0061417,99.99284363,48.93911362,48.91836166,49.56175995,99.96884155,48.47365189,48.47425461,48.61711121,48.44670105,99.99291992,49.51240158,52.51425552,58.69287109,52.26345062,61.23135757,63.57487488,72.85243988,99.95627594
2056,189.1251831,99.99275970000001,100.00112920000001,48.94308853,48.91765213,49.56790161,99.97764587,48.47463989,48.47222137,48.60646439,48.43093872,100.0066605,49.45479202,52.51843262,58.69763947,52.26551437,61.24989319,63.56327057,72.84824371,99.95287323
2054,189.1019897,99.99821472,99.99584961,48.93294144,48.90932846,49.55851364,99.97272491,48.46143723,48.45935822,48.58679962,48.41990662,100.0019913,49.3882103,52.51879883,58.69430923,52.26245499,61.26465225,63.54681396,72.82675171,99.95174408
2052,189.062912,100.0007858,100.00402070000001,48.93069077,48.90903473,49.56025314,99.97497559,48.45681,48.45452881,48.57878494,48.3922348,99.99900818,49.31649017,52.51659012,58.69707489,52.26289749,61.28132248,63.53380203,72.80776215,99.94936371
2050,189.0194244,100.0002365,99.99693298,48.93141556,48.91391754,49.55525589,99.96603394,48.44905853,48.44912720000001,48.58110428,48.37831497,100.0010147,49.2503891,52.51753998,58.70769501,52.26202011,61.30582809,63.51950073,72.80542755,99.95245361
2048,188.9682159,100.00554659999999,100.014183,48.9325943,48.91585541,49.55647659,99.98001099,48.4466362,48.44956589,48.58403397,48.36626816,100.0100937,49.17707443,52.52162933,58.71463013,52.26490402,61.32927704,63.50898743,72.79982758,99.95756531
2046,188.9553375,99.99954987,99.99400329999999,48.92668152,48.90463257,49.55532455,99.96317291,48.43534851,48.43911362,48.58001328,48.339077,100.00244140000001,49.11260223,52.51555634,58.70951462,52.26248932,61.34010696,63.48892593,72.76609039,99.93837738
2044,188.92395019999998,99.98695374,99.99328613,48.9281044,48.90409851,49.54492569,99.96404266,48.42561722,48.43466949,48.60200119,48.31947327,99.99320984,49.05727386,52.51058197,58.71137238,52.25884247,61.34997559,63.47006989,72.75675964,99.95246887
2042,188.87991330000003,100.00314329999999,100.00035859999998,48.92960358,48.90827942,49.54310226,99.97087097,48.42198563,48.42947006,48.61486053,48.31216812,99.99816132,49.01055527,52.50924683,58.71284103,52.25971222,61.36915207,63.45672607,72.74443817,99.94231415
2040,188.8320313,99.99266052,99.99496459999999,48.92908478,48.906147,49.54505157,99.97802734,48.41874695,48.42251587,48.63405228,48.29502869,100.01584629999999,48.98767471,52.51026917,58.72099304,52.26612091,61.3867836,63.4522438,72.73087311,99.96655273
2038,188.7890167,99.99752045,99.99854279,48.92955017,48.90840149,49.54064941,99.98427582,48.41295624,48.42149734,48.66706085,48.29087448,100.0087051,48.98150253,52.50757217,58.7219429,52.26569748,61.40681076,63.43238831,72.71838379,99.94786072
2036,188.7599792,100.00181579999999,100.0069962,48.92952347,48.90787888,49.53256607,99.98058319,48.40375519,48.41120529,48.68051147,48.28557968,100.00610350000001,48.97883224,52.50650787,58.72129059,52.26295471,61.41555405,63.41803741,72.70281219,99.9513855
2034,188.7200165,99.99221802,99.9963913,48.92812347,48.90903854,49.5338974,99.97973633,48.40270996,48.41462326,48.69949341,48.27727127,99.99344635,49.00309753,52.50610733,58.72766876,52.26115036,61.42173386,63.40274811,72.68954468,99.94361115
2032,188.7153931,99.99002838,99.98995209,48.9201622,48.89734268,49.51748657,99.95494843,48.38317108,48.39095306,48.71306229,48.26917267,99.97597504,49.03597641,52.49071884,58.71191788,52.25600052,61.42607498,63.37781525,72.65872192,99.93002319
2030,188.6311646,99.99194336,100.0017776,48.92950821,48.90386581,49.51721954,99.9752121,48.38821411,48.40153122,48.74719238,48.2916069,100.0066605,49.09704208,52.50376511,58.73545456,52.26503754,61.44812775,63.37837601,72.6685257,99.9497757
2028,188.6139374,99.99481201,99.98287201,48.92232513,48.89937973,49.50408936,99.970047,48.37624359,48.39014816,48.74478912,48.29226303,99.98758698,49.15495682,52.49448395,58.73070908,52.26010132,61.44926071,63.35515976,72.64525604,99.94311523
2026,188.5434875,99.98902893,100.00766750000001,48.92433929,48.903732299999994,49.51034546,99.97734833,48.38077545,48.39213181,48.76255798,48.29922104,100.00771329999999,49.23997498,52.50712585,58.74246979,52.26618576,61.46946716,63.34587479,72.63742828,99.95726013
2024,188.5185394,100.0036926,99.99246216,48.91830826,48.89892197,49.50047684,99.97879028,48.36769104,48.379463200000004,48.76330948,48.31031799,100.0070801,49.3157959,52.50122452,58.74264908,52.26512527,61.47251129,63.32909012,72.6229248,99.93922424
2022,188.46224980000002,100.00232700000001,99.99450684,48.92225647,48.8985405,49.49129486,99.97262573,48.36882401,48.3800354,48.75816727,48.32366943,100.0085449,49.38891983,52.50830841,58.75155258,52.26366425,61.48449707,63.31766129,72.61553192,99.94634247
2020,188.4359131,99.99131775,99.99988556,48.91191483,48.88225937,49.48213959,99.97497559,48.35662079,48.36665344,48.74312592,48.32383347,99.99597931,49.45733643,52.50619125,58.75149536,52.26203918,61.48725128,63.29702759,72.61775208,99.94828796
2018,188.385788,99.99777985,99.99944305,48.90694427,48.88424301,49.47796249,99.97415161,48.35789108,48.36447906,48.73113251,48.33392715,100.0090637,49.52096176,52.50870514,58.75854492,52.26594925,61.4952507,63.28227615,72.56317902,99.95053101
2016,188.3579559,99.99167633,99.9890976,48.90089035,48.87848663,49.46202469,99.97061157,48.34914398,48.35194778,48.70589447,48.33668137,99.99333954,49.55915451,52.50893402,58.75892639,52.26118088,61.494834899999994,63.26354218,72.55767822,99.95214844
2014,188.3036194,100.0014343,100.0067215,48.89901352,48.875232700000005,49.45453262,99.98304749,48.34619141,48.34840775,48.67802429,48.33586884,100.0064468,49.58650589,52.51597595,58.76975632,52.26276398,61.50509644,63.25199127,72.54454803,99.95366669
2012,188.2913666,99.98706818,99.99094391,48.881359100000005,48.8589592,49.44383621,99.96851349,48.32958984,48.33194351,48.64544296,48.32516479,99.99378204,49.59433365,52.50981522,58.76488495,52.25651932,61.4970932,63.22233582,72.52315521,99.94644928
2010,188.2320862,99.99804688,99.99790192,48.88069153,48.85874939,49.43666458,99.96768188,48.33490753,48.33556366,48.61938858,48.32777405,99.99510956,49.59063721,52.51837921,58.776474,52.25987244,61.50106812,63.215454099999995,72.50787354,99.95153809
2008,188.1961823,99.98960876,99.99251556,48.87218475,48.85306931,49.42496872,99.96999359,48.32709885,48.32745743,48.58520889,48.32049561,99.99299622,49.5578537,52.5148735,58.77324295,52.25728226,61.50059128,63.19126511,72.49263,99.93070221
2006,188.1210022,100.0027618,99.99388123,48.87018585,48.84875488,49.4234314,99.96882629,48.32793045,48.32704926,48.55200195,48.31066132,100.0068512,49.51404572,52.52165985,58.78341293,52.26364899,61.50989532,63.18917084,72.48126221,99.94620514
2004,188.0995026,99.98684692,99.9945755,48.85498428,48.83431625,49.41505432,99.96585083,48.31689453,48.31729126,48.520633700000005,48.29491425,99.9883728,49.46193314,52.52263641,58.78318405,52.25819778,61.51117706,63.16663742,72.45841217,99.94045258
2002,188.04432680000002,100.00820159999999,100.0041122,48.85514832,48.834716799999995,49.41140747,99.97440338,48.31569672,48.31695938,48.49569321,48.2872963,100.00220490000001,49.39971542,52.52787018,58.79273987,52.26720428,61.51780319,63.16242981,72.45707703,99.9488678
2000,188.00956730000001,99.99944305,99.99362183,48.84257507,48.82571411,49.40245056,99.97586059999999,48.30805206,48.30667114,48.46574783,48.27136993,100.006279,49.32279968,52.52242279,58.79151917,52.26609802,61.51555634,63.13134384,72.4305954,99.95303345
1998,186.11717219999997,99.99536896,99.99271393,48.73075104,48.71432495,49.25577545,99.96266174,48.20354462,48.20208359,48.43456268,48.40229416,99.98595428,48.68555832,52.47258377,58.72923660000001,52.200191499999995,61.61332703,62.92266846,71.78874207,99.92903137
1996,186.07067869999997,99.9987793,99.99252319,48.72847748,48.71142578,49.25642776,99.97563171,48.20895767,48.20584106,48.42359543,48.38698196,99.99451447,48.61800385,52.47838593,58.73463058,52.20896149,61.60704041,62.90820694,71.78097534,99.93383789
1994,186.0281219,100.0011444,99.99638367,48.71908951,48.70127106,49.25357056,99.97151947,48.20235825,48.20150375,48.40593338,48.36261368,100.0032806,48.55415344,52.47472,58.73370361,52.21079636,61.59521484,62.89206314,71.76869965,99.94247437
1992,186.0116425,99.99934387,99.99333954,48.70410538,48.68647003,49.24399948,99.97055054,48.1938324,48.19061279,48.39020538,48.32872391,99.99701691,48.49123764,52.46559906,58.729053500000006,52.20472717,61.57943726,62.87080765,71.7465744,99.93747711
1990,185.972702,99.99455261,99.98605347,48.69339752,48.67851639,49.24304962,99.96665955,48.18599319,48.18989563,48.38592911,48.30306625,99.99926758,48.44537735,52.46340179,58.72536469,52.20894623,61.57138824,62.85365295,71.72962189,99.92412567
1988,185.927597,99.99786377,99.99438477,48.686592100000006,48.66968155,49.23983383,99.97389221,48.18087006,48.18117523,48.39239883,48.2794838,99.99360657,48.42296982,52.46461105,58.730041500000006,52.21014786,61.56048203,62.84124374,71.70944214,99.92930603
1986,185.877655,99.99032593,99.99344635,48.68141174,48.66145706,49.24326706,99.97001648,48.17915726,48.18265152,48.40633774,48.26049423,99.99258423,48.42770386,52.46648026,58.73191452,52.21363449,61.55313873,62.82627106,71.69281006,99.94199371
1984,185.8243256,99.9981308,99.99822998,48.67245102,48.65359497,49.24459457,99.96893311,48.17535782,48.17801666,48.42552948,48.24103546,99.99767303,48.44728851,52.46307755,58.7311554,52.21434784,61.53771973,62.80605698,71.66997528,99.94443512
1982,185.7804108,99.99504852,99.99558258,48.66087723,48.64563751,49.24464798,99.97461700000001,48.16896439,48.17264557,48.44462585,48.2263031,100.00563050000001,48.47668076,52.46596909,58.73204041,52.2131691,61.52671432,62.78986359,71.65260315,99.93925476
1980,185.7463074,99.99372864,100.0029831,48.64710236,48.63118362,49.24208069,99.96580505,48.15858459,48.16193771,48.46601486,48.21168137,99.99868774,48.53063583,52.46227264,58.72946548,52.20906067,61.50484085,62.76357269,71.62566376,99.93662262
1978,185.69499209999998,99.99709320000001,100.0019913,48.63706589,48.62407303,49.24517441,99.96964264,48.15420914,48.15460587,48.4958725,48.21086121,99.99417114,48.60234833,52.46183777,58.73084259,52.20744705,61.49269867,62.74731827,71.60833740000001,99.93038177
1976,185.6493835,99.99504089,99.99480438,48.63277054,48.61576843,49.24449158,99.96377563,48.15224075,48.15526581,48.52591324,48.21558762,99.99768066,48.6858139,52.46774673,58.73603058,52.21244812,61.48570251,62.73196793,71.60018921,99.93445587
1974,185.6051636,99.99415588,99.99216461,48.62634659,48.608856200000005,49.24671936,99.96430969,48.14616776,48.14743805,48.55461884,48.2218399,99.99176025,48.77636337,52.47191238,58.73694992,52.21419525,61.47132492,62.71197891,71.57456207,99.9312973
1972,185.56008909999997,100.000885,99.9958725,48.62011719,48.60602188,49.25021362,99.97054291,48.14323425,48.14612579,48.58332443,48.23740768,99.99518585,48.85992432,52.47890472,58.74695206,52.21461487,61.45940399,62.69808960000001,71.55554962,99.93085479999999
1970,185.5139313,99.99753571,99.99816132,48.61579132,48.60147858,49.25675964,99.97158051,48.13801956,48.14115143,48.60857391,48.25756073,100.0069885,48.94548416,52.48442459,58.75174332,52.21896362,61.44747925,62.68320847,71.54115295,99.94237518
1968,185.491272,99.9942627,99.99607849,48.60514832,48.59215927,49.25674057,99.96630859,48.13189316,48.12944031,48.62647629,48.27095413,99.99475098,49.02085495,52.48377991,58.75592041,52.21894455,61.43268204,62.66218567,71.52226257,99.93029785
1966,185.4678802,99.99660492,99.99878693,48.59996414,48.58535004,49.25918198,99.96430969,48.12689972,48.125701899999996,48.63227463,48.290905,99.99732208,49.08526993,52.4941864,58.76210403,52.22144699,61.42559814,62.64692688,71.51392365,99.93464661
1964,185.42572019999997,100.00093079999999,99.99851227,48.60334396,48.59068298,49.26709366,99.97943878,48.12839508,48.12607574,48.63858414,48.30806351,100.0083923,49.1193161,52.50123596,58.77259827,52.22613907,61.41495514,62.63249588,71.49970245,99.95528412
1962,185.40670780000002,99.99542999,99.99609375,48.58955002,48.57987595,49.26020432,99.9728241,48.11750793,48.11626816,48.62796783,48.32151794,100.0063553,49.12491608,52.49275970000001,58.76707458,52.22118378,61.39136124,62.60510254,71.46147919,99.94602966
1960,185.3634644,100.0005493,99.99862671,48.59400558,48.58201218,49.27380753,99.98027802,48.11769867,48.11695099,48.61200333,48.33226013,100.0088654,49.11511993,52.49590302,58.76962662,52.22318649,61.38251877,62.59178925,71.45417786,99.95840454
1958,185.3475494,100.0012512,99.99469757,48.58868408,48.57176971,49.26707077,99.96755981,48.1060791,48.10488892,48.58520508,48.32871246,99.99855042,49.05634689,52.49048615,58.76091766,52.21327972,61.35524368,62.56338882,71.42060852,99.92581940000001
1956,185.32321169999997,99.98922729,99.9870224,48.58429718,48.56465912,49.26740646,99.96818542,48.09280396,48.09165192,48.55651093,48.32876968,99.99396515,48.98232651,52.47926712,58.75288773,52.20759964,61.33337021,62.53248596,71.38938904,99.91796112
1954,185.3037415,99.99850464,99.99968719,48.57540512,48.55867767,49.26530457,99.96250153,48.08324432,48.08127213,48.526786799999996,48.32655716,99.98799896,48.90856934,52.47319794,58.74496078,52.20533752,61.31551743,62.50762939,71.36306,99.91368103
1952,185.2665405,99.99282837,99.99571991,48.57495117,48.56113052,49.26115417,99.96050262,48.08098984,48.07641602,48.5054512,48.31804276,99.99312592,48.84088135,52.47471237,58.7533493,52.21582794,61.30808639999999,62.49949265,71.34722137,99.92197418
1950,185.1980896,100.0027084,100.00123599999999,48.583133700000005,48.56899261,49.26304626,99.97348022,48.08247375,48.08249664,48.48633957,48.30818939,100.0008698,48.77353668,52.48574066,58.76522827,52.22850037,61.31163788,62.49818802,71.35132599,99.93976593
1948,185.1806335,99.99287415,99.99411774,48.57884216,48.5677681,49.25662994,99.97636414,48.07664108,48.08106995,48.45085907,48.28527451,100.0153809,48.70798111,52.48460007,58.76596451,52.23387909,61.29449463,62.487022399999994,71.33517456,99.95042419
1946,185.17713930000002,99.99290466,99.98892975,48.56164169,48.55020142,49.23993301,99.97975922,48.05720901,48.05788803,48.39700699,48.2461586,100.0172577,48.64300537,52.46949005,58.74924469,52.21853256,61.26914597,62.44775009,71.31910706,99.95793152
1944,185.1426544,99.99703979,99.98851776,48.55603409,48.54185104,49.22528076,99.97638702,48.04273987,48.04698181,48.35732651,48.2210083,100.01754759999999,48.58654022,52.46347809,58.74341583,52.21640015,61.25392914,62.42941666,71.31030273,99.95520782
1942,185.058548,99.99147797,99.98518372,48.55577469,48.54061127,49.21712875,99.9679184,48.03821945,48.04021454,48.30331421,48.20113373,100.0128403,48.50539017,52.46059799,58.73872757,52.21689987,61.23100662,62.40435791,71.3006134,99.9609375
1940,184.88974,99.98813629,99.99187469,48.56993103,48.554039,49.22274399,99.97280121,48.04084015,48.03721619,48.28438568,48.16869354,100.01082609999999,48.47042847,52.47031403,58.74750137,52.22426224,61.22167587,62.389404299999995,71.2747879,99.96598053
1938,184.68772890000002,99.99151611,99.98854828,48.57443619,48.55937958,49.22209549,99.96058655,48.03103638,48.03268433,48.27864075,48.13708496,99.99975586,48.44804382,52.47050476,58.74770737,52.2191391,61.20161438,62.370769499999994,71.23695374,99.95489502
1936,184.5679932,99.9973526,99.99546051,48.56926346,48.55831528,49.21033859,99.95953369,48.02727127,48.03716278,48.2580719,48.09201813,99.98191833,48.46610641,52.46891403,58.74076462,52.21240616,61.17383194,62.33603287,71.17997742,99.91101837
1934,184.5089264,99.991539,99.99240875,48.55532455,48.54204178,49.20441437,99.94702911,48.014534000000005,48.01407623,48.23701859,48.038829799999995,99.96046448,48.51366425,52.45555115,58.7299118,52.19659042,61.14512253,62.30146408,71.13829041,99.88465118
1932,184.4724426,99.9886322,99.98841095,48.5459938,48.52761841,49.19131470000001,99.94802856,47.99335098,47.99710464,48.22373199,48.00775146,99.96095276,48.55833435,52.45007324,58.72029495,52.1821785,61.11685181,62.26777267,71.11592865,99.88095093
1930,184.4282227,100.0040741,99.99976349,48.55396271,48.532546999999994,49.19387436,99.93540955,47.99610901,48.01482773,48.21622467,48.00504684,99.96156311,48.58977509,52.46125412,58.7334137,52.19170379999999,61.11276627,62.25831604,71.1262207,99.87412262
1928,184.34107969999997,99.99971008,100.0012894,48.5867157,48.563201899999996,49.21442032,99.95878601,48.02463531,48.02215195,48.25798416,48.04938507,99.98123169,48.66882324,52.49576569,58.77700424,52.22747803,61.13708496,62.28684235,71.13040924,99.91898346
1926,184.4361115,99.99148559999999,99.9927063,48.57904434,48.55856323,49.17078781,99.95101166,47.97985077,47.99612427,48.29000473,48.07477951,99.98314667,48.67824936,52.49456024,58.76687241,52.22125626,61.11578369,62.25794601,71.13275146,99.91223145
1924,184.53781130000002,99.99311829,99.99274445,48.54256439,48.5353775,49.11401749,99.96929169,47.95386887,47.98291016,48.32006836,48.06167221,100.0035553,48.67296982,52.47370529,58.74245071,52.19420242,61.0696907,62.20772934,71.11118317,99.94636536
1922,184.5943146,99.99915314,99.99055481,48.51351547,48.51165009,49.07588577,99.97029877,47.93574142,47.9296875,48.36248398,48.02713013,100.0259628,48.73155212,52.45500946,58.72818375,52.17291641,61.03638839999999,62.166553500000006,71.06422424,99.97622681
1920,184.5478668,99.99638367,99.99413299999999,48.53148651,48.53577042,49.09259796,99.97580719,47.94725037,47.93509293,48.45211411,48.06189728,100.0283508,48.84529877,52.48941039999999,58.76470184,52.2092514,61.04521179,62.17635345,71.05354309,99.98902893
1918,184.48645019999998,99.99196625,99.99347687,48.53595734,48.53723145,49.101795200000005,99.96878815,47.95754623,47.96070862,48.44820404,48.08807755,100.0077744,48.89405441,52.50115204,58.77327728,52.21315002,61.03623581,62.16327667,71.03045654,99.95590209999999
