wavelength,run_11,run_12,run_13,Baseline 100%T,run_14,run_15,run_16,run_17,Baseline 100%T.1,run_18,run_19,run_20,run_21,Baseline 100%T.2,Baseline 100%T.3,run_22,run_23,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33
1620,51.54714584,99.42353058,99.99440002,96.17446899,51.98845673,52.12757111,51.55278397,52.79468918,96.10422516,51.72319412,51.71497345,52.51468277,51.85477829,96.07447052,96.73643494,99.82469177,51.24953842,50.55880737,51.53252029,99.76571655,99.99381256,47.49709702,47.508876799999996,50.33086395,49.80090332,100.0057678
1615,51.54690552,99.43172455,99.99774933,96.22034454,51.97967148,52.12099075,51.55144882,52.79116821,96.15161133,51.71499252,51.7083931,52.51215744,51.85388184,96.12160492,96.78929901,99.81311798,51.24673843,50.55273819,51.52722168,99.77098083,99.9959259,47.4769516,47.48138046,50.32513809,49.79626846,100.00192259999999
1610,51.53858185,99.42475128,99.99082947,96.27101135,51.97671127,52.11017609,51.54663849,52.78448486,96.19983673,51.71899796,51.70222473,52.50492096,51.84844589,96.17929077,96.83869171,99.81390381,51.24324417,50.54246902,51.52108765,99.76391602,99.99182129,47.44820786,47.46418381,50.31023026,49.78273392,100.0035782
1605,51.53493881,99.41917419,99.99062347,96.31358337,51.97819519,52.11868286,51.54471588,52.78761292,96.24829102,51.70464325,51.70185471,52.50936127,51.8453064,96.22102356,96.89561462,99.81257629,51.231105799999995,50.52542877,51.51256943,99.76157379,99.98600769,47.41231537,47.44274521,50.30137253,49.76723099,99.99452209
1600,51.53411102,99.42676544,100.0037308,96.37257385,51.96031189,52.10140228,51.53482056,52.77783966,96.29620361,51.69768524,51.69868469,52.49807739,51.83548355,96.26807404,96.93338013,99.81519318,51.22911835,50.52724457,51.51333618,99.77339172,99.99724579,47.39959717,47.42544174,50.29925537,49.75871658,100.00779720000001
1595,51.52604675,99.42446899,99.99520111,96.4105072,51.96219635,52.10252379999999,51.52921677,52.77676392,96.34185028,51.69636536,51.69359589,52.49146652,51.8337059,96.30890656,96.9835968,99.8161087,51.22798538,50.52344131,51.50431824,99.7640686,99.98794556,47.37338638,47.395088200000004,50.28902817,49.75331116,99.99965668
1590,51.522529600000006,99.41388702,99.99205017,96.45710754,51.95608139,52.09888077,51.52865601,52.76442337,96.37703705,51.69715881,51.69184875,52.49236679,51.8324852,96.35673523,97.01995087,99.82028961,51.22467422,50.52090454,51.50928497,99.77213287,99.99729156,47.34663391,47.36877823,50.287090299999996,49.74960327,100.0097275
1585,51.52102661,99.4315567,99.99777985,96.49409485,51.95841217,52.09408569,51.528446200000005,52.76990509,96.42373657,51.69160843,51.68483353,52.48968124,51.82822418,96.39815521,97.07164001,99.80926514,51.21964645,50.51787949,51.50145721,99.76003265,99.99263,47.31488037,47.34389114,50.27448654,49.73634338,100.00267029999999
1580,51.51650238,99.42781067,99.99251556,96.53498077,51.96080017,52.09069824,51.52682495,52.76147079,96.46630859,51.68406296,51.68151093,52.48298645,51.82834244,96.43779755,97.10835266,99.81878662,51.21539307,50.5127182,51.49639893,99.76332855,99.99306488,47.30381775,47.32647705,50.26854324,49.72773361,100.00161740000001
1575,51.51218033,99.43048096,99.99383545,96.58226013,51.95018005,52.08517838,51.51622391,52.75876999,96.51019287,51.67721558,51.67819977,52.48248672,51.82025528,96.49211121,97.15948486,99.80692291,51.2035141,50.50417328,51.48939514,99.75968933,99.98829651,47.26255417,47.2978096,50.25849152,49.71461487,100.0003433
1570,51.5031395,99.42110443,99.99568939,96.62516022,51.94047546,52.0785408,51.51416016,52.75146484,96.55622864,51.67025375,51.67120743,52.47117233,51.81409073,96.52462769,97.18974304,99.82232666,51.20585632,50.50099945,51.49193573,99.77562714,99.99198151,47.23529053,47.27959442,50.25498962,49.70811462,100.01210019999999
1565,51.49953461,99.42337036,99.99764252,96.66387177,51.93854523,52.07382584,51.50806427,52.74133682,96.58463287,51.67087936,51.66786194,52.46938324,51.81402588,96.55679321,97.22917175,99.8092041,51.20051575,50.49668121,51.4834404,99.7664566,99.99327087,47.21846771,47.24931717,50.24464798,49.7013588,99.99922943
1560,51.49766159,99.42285156,99.99156952,96.69213867,51.93231583,52.07345963,51.50707245,52.742706299999995,96.61994934,51.66347504,51.66503906,52.46395874,51.807724,96.59397888,97.25940704,99.81541443,51.20168304,50.48925781,51.482921600000005,99.77462769,99.99227905,47.19517517,47.23078537,50.24310303,49.69642258,100.00535579999999
1555,51.49982071,99.42630005,99.99156189,96.72597504,51.93571472,52.06820297,51.50420761,52.73468399,96.65858459,51.65719223,51.65942764,52.45584106,51.80488205,96.62741089,97.29520416,99.81726074,51.198452,50.4875412,51.48472214,99.76573944,99.99281311,47.15808105,47.20960617,50.23694611,49.68810272,99.99821472
1550,51.49451065,99.42838287,99.99248505,96.76352692,51.92292786,52.06006241,51.49576569,52.73073959,96.69212341,51.65150833,51.65327835,52.44829178,51.79943848,96.66317749,97.33034515,99.8155365,51.19374466,50.48388672,51.47638321,99.77844238,99.99194336,47.13819122,47.17752457,50.22844696,49.67195892,100.006279
1545,51.48177338,99.41514587,99.98744965,96.78939819,51.9270401,52.06417465,51.4929657,52.72533417,96.72203827,51.64188766,51.64997482,52.44906616,51.79434967,96.69052124,97.35958099,99.81909943,51.18852234,50.47770691,51.46971893,99.76597595,99.99165344,47.11418915,47.15244293,50.21969223,49.66570282,99.99996185
1540,51.48476791,99.42854309,100.0018463,96.82010651,51.92165375,52.0574646,51.4907074,52.71854401,96.74934387,51.64299774,51.64544678,52.44213486,51.78648376,96.71202087,97.38471985,99.81893158,51.18393707,50.47676086,51.46687698,99.76587677,99.99415588,47.07791519,47.13469696,50.21139908,49.65898132,100.00347140000001
1535,51.47464752,99.42510986,99.99192047,96.83837128,51.91829681,52.05303574,51.48917007,52.71416855,96.77155304,51.63685608,51.6439209,52.43579865,51.78334045,96.74388123,97.40677643,99.82017517,51.1857338,50.47691345,51.46749115,99.77400208,99.99745941,47.06062698,47.11399841,50.20691681,49.65302277,100.00513459999999
1530,51.47562027,99.42584991,99.98814392,96.86166382,51.91053772,52.04967117,51.48785782,52.71010971,96.79171753,51.63762665,51.64483643,52.43457413,51.78639984,96.76071929999999,97.43228912,99.81519318,51.17832565,50.47116089,51.4633255,99.77380371,99.99250793,47.03731537,47.08644104,50.20681763,49.64332581,99.99832153
1525,51.47429657,99.43495178,99.99655914,96.8897934,51.91367722,52.04732513,51.4828186,52.7024765,96.81687164,51.63685226,51.63963318,52.42788315,51.78187561,96.78919983,97.45592499,99.81531525,51.17494583,50.46527481,51.46113586,99.76818848,99.98982239,46.99945068,47.05605316,50.19859695,49.63634109,99.99620819
1520,51.47478485,99.42821503,99.99790192,96.91217041,51.90973282,52.04478073,51.47428513,52.69928741,96.84174347,51.62695694,51.63171387,52.42015839,51.77664185,96.81656647,97.47377014,99.82082367,51.17048645,50.46414185,51.45749283,99.77108002,99.99813843,46.9721489,47.02703857,50.18990707,49.62491989,100.0042801
1515,51.4646225,99.42831421,99.99530792,96.93152618,51.898723600000004,52.03825378,51.47154236,52.69680023,96.86224365,51.62295532,51.62875748,52.41005325,51.77208710000001,96.82821655,97.49874115,99.82028198,51.16401291,50.45761871,51.45006179999999,99.76773834,99.99248505,46.95398331,47.00772858,50.18066025,49.61669159,99.99705505
1510,51.46062851,99.42759705,99.9954834,96.94838715,51.90481567,52.03248215,51.47270584,52.68869399999999,96.87678528,51.62060928,51.62419128,52.41134644,51.77361298,96.85353088,97.51068115,99.82162476,51.16546249,50.46149445,51.45082474,99.77370453,99.99798584,46.91835403,46.99181747,50.18006516,49.61524582,100.0061874
1505,51.46437836,99.43832397,100.0001678,96.96496582,51.89331818,52.03039169,51.46699524,52.68140411,96.89562225,51.61177063,51.6203537,52.39731216,51.763107299999994,96.86591339,97.52703094,99.81826782,51.16466904,50.45162964,51.44314194,99.76823425,99.99097443,46.88910675,46.96997833,50.17188263,49.60528564,100.0021973
1500,51.45276642,99.43127441,99.99080658,96.97484589,51.89742279,52.03581619,51.4679184,52.68214798,96.91072083,51.60906982,51.62188339,52.39413452,51.758514399999996,96.87948608,97.54413605,99.81798553,51.16005707,50.44767761,51.44118118,99.77038574,99.98901367,46.86917114,46.92913437,50.15869141,49.59820938,100.0013199
1495,51.45275116,99.43138123,99.99764252,96.98716736,51.89707947,52.03079987,51.45972824,52.67152786,96.92076111,51.6069603,51.61867142,52.39213181,51.75946426,96.89654541,97.55044556,99.82486725,51.15707397,50.44781494,51.43684769,99.7789917,99.99702454,46.83689499,46.90095139,50.16246414,49.59168243,100.01316070000001
1490,51.44766998,99.422966,99.99215698,96.99523926,51.88787079,52.02634811,51.45996094,52.678649899999996,96.92814636,51.60374451,51.6126709,52.38479996,51.75691223,96.89577484,97.55788422,99.82250977,51.15454102,50.4383812,51.44036865,99.7726059,99.99472809,46.80360794,46.88872147,50.15903854,49.58389664,100.000206
1485,51.43952179,99.436409,99.99197388,97.01058197,51.87755203,52.02082443,51.45650482,52.66867447,96.94248962,51.59912109,51.60601044,52.37846375,51.74750137,96.9153595,97.57135773,99.82131195,51.15190887,50.43930435,51.430439,99.77714539,99.99312592,46.78762436,46.87461853,50.1533432,49.576931,100.00640109999999
1480,51.44140244,99.43424225,99.99048615,97.00523376,51.90356445,52.0360527,51.44276047,52.65272141,96.93299866,51.59775162,51.60368729,52.38830948,51.74871826,96.90338135,97.56269836,99.82126617,51.14929581,50.42238998,51.42803955,99.77308655,99.99159241,46.75324249,46.84316635,50.14561844,49.57098007,100.0005341
1475,51.44503784,99.43950653,99.99412537,97.02357483,51.88898468,52.02246475,51.45710754,52.63915253,96.95207214,51.59550858,51.60068893,52.36626816,51.74617767,96.92446899,97.57603455,99.82352448,51.14592361,50.43941116,51.43091583,99.78549194,100.00165559999999,46.72294998,46.80041504,50.14092255,49.56664276,100.0032196
1470,51.42980957,99.43914032,99.99400329999999,97.01641083,51.85895538,52.00529099,51.44083023,52.65029144,96.94784546,51.58904648,51.59723282,52.35032272,51.74129486,96.91657257,97.56960297,99.8197937,51.14437866,50.45677948,51.42221451,99.77326202,99.98707581,46.70515823,46.78028488,50.14485168,49.55916595,99.99949646
1465,51.44447708,99.43736267,99.99229431,97.02764893,51.87055588,51.99973679,51.42459869,52.63342285,96.96459961,51.58158493,51.59269714,52.34143066,51.73952484,96.93340302,97.58945465,99.81752014,51.13809586,50.43241882,51.41677094,99.77626801,99.98569489,46.66075134,46.76780701,50.12898254,49.55183792,100.0005569
1460,51.43254471,99.43443298,99.98712921,97.03261566,51.88369751,52.01434326,51.45409775,52.62238312,96.95684052,51.5786705,51.59632492,52.35842514,51.73815536,96.92913055,97.58448792,99.81744385,51.13761902,50.40909195,51.41953659,99.76837921,99.98505402,46.63251495,46.74267197,50.1149826,49.53518677,99.9963913
1455,51.44174194,99.44366455,99.99420929,97.01226807,51.88162994,52.00710297,51.43864822,52.62114334,96.94644928,51.5783844,51.59035873,52.34847641,51.72904587,96.91942596,97.56724548,99.82589722,51.13415146,50.41819763,51.41469193,99.77710724,99.99494171,46.60586929,46.69785309,50.11317062,49.52652359,100.0018463
1450,51.43431473,99.43961334,99.99226379,97.00128174,51.87836838,51.9928627,51.41275024,52.61175537,96.93437958,51.58047104,51.58962631,52.32647705,51.72770691,96.90635681,97.55796814,99.82411194,51.13313293,50.42990875,51.40906525,99.77371216,99.98891449,46.56573868,46.66699219,50.11552048,49.52733612,99.99425507
1445,51.42152405,99.43752289,99.99185181,96.99274445,51.86923599,51.99951553,51.4389801,52.61024094,96.92281342,51.57161331,51.58352661,52.33495331,51.72267151,96.89119720000001,97.54458618,99.8236084,51.12992096,50.40890503,51.41110229,99.77828217,99.98695374,46.54922104,46.65213394,50.11145401,49.52076339999999,100.0012894
1440,51.44135284,99.4295578,99.99044037,96.98521423,51.86087418,51.98801804,51.40423584,52.60182571,96.91163635,51.56795502,51.58146667,52.32100677,51.7205658,96.88452148,97.53699493,99.82070159999999,51.12378693,50.43191147,51.40616989,99.77466583,99.99266052,46.5102005,46.63178253,50.09888839999999,49.50517273,100.0010147
1435,51.41807175,99.42008209,99.98178101,96.98697662,51.82471466,51.97332382,51.43870544,52.60644531,96.91738129,51.5592041,51.57471466,52.2894249,51.7075119,96.890625,97.54081726,99.81771851,51.11639023,50.42867661,51.40212631,99.77297974,99.99242401,46.46684647,46.59095764,50.08705902,49.49306488,99.99943542
1430,51.41561127,99.44736481,99.99145508,96.93325806,51.85843658,51.98552704,51.41595459,52.592269900000005,96.87030029,51.55318451,51.56757355,52.30125046,51.70769119,96.84275055,97.48911285,99.82318115,51.11624527,50.41575623,51.39468384,99.77464294,99.9908905,46.4474144,46.55583954,50.08869171,49.49197006,100.0014343
1425,51.42144394,99.4373703,99.98696136,96.90966034,51.854885100000004,51.99175644,51.37971497,52.58672714,96.84197998,51.55249786,51.56958771,52.30516815,51.70950317,96.81925201,97.46526337,99.8229599,51.10995865,50.39470673,51.39134979,99.77615356,99.98995209,46.40812683,46.52978134,50.08070374,49.47935867,99.99766541
1420,51.40386963,99.45478821,99.99452972,96.84807587,51.83769608,51.99727249,51.42449188,52.59674072,96.7943573,51.550144200000005,51.55801773,52.28731537,51.70333481,96.75582886,97.40475464,99.82776642,51.10974884,50.39556122,51.39325333,99.76457214,99.99596405,46.38736343,46.52030945,50.08141327,49.4827919,100.0015488
1415,51.40002441,99.4526825,99.98906708,96.85540771,51.81129456,51.94883347,51.37374496,52.57165909,96.78395081,51.53655243,51.55652237,52.24266052,51.69122314,96.75790405,97.40776825,99.82322693,51.09752274,50.40917969,51.37488174,99.77124023,99.98789978,46.34763336,46.48221588,50.06158447,49.45742416,99.98844147
1410,51.36485672,99.44606018,99.98827362,96.80183411,51.86294174,52.01538849,51.43909454,52.58713913,96.74112701,51.5294838,51.54021835,52.29618454,51.68213272,96.71154022,97.35306549,99.83039093,51.09873962,50.34174347,51.377803799999995,99.78427124,99.98856354,46.3141861,46.44886398,50.06706619,49.45905685,100.0046005
1405,51.40244293,99.44023895,99.98191833,96.73757172,51.69425583,51.82471466,51.40814972,52.53750229,96.67367554,51.54111862,51.54853058,52.12804794,51.68122101,96.64234924,97.28917694,99.82725525,51.09914017,50.54571152,51.37597275,99.78038025,99.98892975,46.28995514,46.42051697,50.06348419,49.45829391,100.00215909999999
1400,51.35782242,99.43727112,99.98296356,96.67716217,51.78473663,51.92052078,51.43576431,52.55175781,96.61743927,51.54582214,51.54838562,52.17019272,51.68309021,96.58805847,97.22956085,99.82225799999999,51.10659027,50.51750565,51.38160706,99.77941132,99.99354553,46.26923370000001,46.42243195,50.0732193,49.47039032,100.0036087
1395,51.30329132,99.43930817,99.98710632,96.61618042,51.97259903,52.06277847,51.61849976,52.55544281,96.55194092,51.54174423,51.5420723,52.34532166,51.66151428,96.51663208,97.16884613,99.82183075,51.10585785,50.32166289999999,51.39937973,99.77588654,99.98443604,46.23249054,46.39609146,50.06587601,49.45230484,99.99565125
1390,51.41864395,99.44234467,99.9923172,96.54768372,51.90596771,52.03740692,51.32338333,52.55973434,96.47896576,51.52352524,51.54873657,52.33448029,51.67956543,96.45030212,97.09720612,99.82362366,51.08170319,50.27312469,51.36544037,99.78142548,99.98715209999999,46.1727066,46.33061981,50.03841019,49.42309952,99.99859619
1385,51.45056915,99.42592621,99.97053528,96.4609375,52.0631485,52.1293335,51.27305984,52.55447006,96.39324188,51.53058243,51.55731583,52.40425491,51.68878555,96.3659668,97.01719666,99.81822968,51.08769608,50.15236282,51.36518478,99.77744293,99.99017334,46.16137695,46.32035065,50.04992676,49.43379593,99.98887634
1380,51.330070500000005,99.44310759999999,99.97912598,96.3764267,51.81963348,51.92174149,51.34015656,52.50701904,96.30134583,51.53053284,51.52456665,52.20394135,51.66783142,96.28059387,96.92481995,99.81396484,51.08596039,50.46408844,51.34330368,99.76504517,99.98008728,46.11558914,46.28072357,50.04786682,49.427715299999996,99.98140717
1375,51.30457306,99.44338989,99.98924255,96.27957916,51.77123642,51.86328888,51.3694458,52.49232483,96.21512604,51.50899124,51.50261688,52.15462875,51.6448555,96.18753815,96.83029938,99.82200623,51.06983185,50.41943741,51.33274841,99.77468109,99.98892212,46.06143951,46.23672867,50.011886600000004,49.38827896,99.99650574
1370,51.31639862,99.44248962,99.98838043,96.17130279999999,51.80558395,51.89878464,51.52151489,52.49837494,96.10744476,51.51874542,51.51976776,52.17020416,51.6412735,96.07814789,96.72640228,99.82346344,51.07505798,50.41307831,51.36573792,99.78040314,99.9876709,46.05228424,46.22195816,50.01718521,49.39812851,99.9984436
1365,51.36815262,99.43406677,99.9817276,96.06286621,51.60808563,51.80068588,51.4627037,52.48885727,96.00392914,51.5061264,51.5256958,52.02089691,51.641326899999996,95.97644043,96.62187958,99.82513428,51.06370544,50.51680756,51.355300899999996,99.77785492,99.98610687,46.00364304,46.18169785,50.006591799999995,49.38600159,99.99669647
1360,51.30615997,99.434021,99.98009491,96.00431061,51.856987,51.98606873,51.45396423,52.51141739,95.93866729999999,51.49869156,51.5046196,52.27123642,51.62818909,95.90158081,96.55165863,99.82334137,51.06230927,50.25961304,51.34636307,99.77235413,99.98154449,45.96586227,46.14311218,50.00578308,49.38010406,99.9875946
1355,51.31001282,99.43832397,99.98268127,95.98867035,51.82944489,51.96287155,51.41821671,52.49964142,95.91864014,51.49071121,51.49756622,52.20607376,51.62408829,95.884552,96.52980804,99.82668304,51.04964828,50.30693436,51.33704376,99.77827454,99.9901123,45.91949463,46.10977554,49.986347200000004,49.35253143,99.9958725
1350,51.35666656,99.4427948,99.99173737,95.93666077,51.78303528,51.90800858,51.28815842,52.48091888,95.86806488,51.4729805,51.49036789,52.18155289,51.62818527,95.83570099,96.47848511,99.82388306,51.02967072,50.33068085,51.31842041,99.77619171,99.99241638,45.8549881,46.04996872,49.94707108,49.31757736,100.00165559999999
1345,51.31005096,99.44718933,99.99136353,95.87860107,51.78749084,51.92074585,51.33163834,52.48332214,95.81241608,51.46228789999999,51.47448349,52.19368362,51.61227417,95.7798996,96.42021942,99.82740021,51.02527618,50.28194046,51.30780792,99.78033447,99.99510193,45.81150818,45.99605179,49.93468475,49.29701614,100.002739
1340,51.31315613,99.44026184,99.99145508,95.81237793,51.77202225,51.90402985,51.32320023,52.47542191,95.74871826,51.46152878,51.4742775,52.17443085,51.613449100000004,95.72021484,96.36949158,99.82350159,51.01789093,50.28734207,51.30224228,99.77519989,99.98954773,45.76490402,45.95962143,49.92061996,49.27972412,100.00424190000001
1335,51.31361389,99.43688202,99.9909668,95.737854,51.76704025,51.90119934,51.31293106,52.46805573,95.67565918,51.455020899999994,51.4655838,52.16413116,51.60590363,95.65041351,96.28455353,99.82642365,51.01197815,50.28610229,51.29712296,99.78238678,99.9942627,45.72798157,45.93287277,49.91041565,49.2713089,100.0065002
1330,51.30511093,99.44165039,99.99676514,95.65653992,51.76223373,51.89459991,51.310112,52.46012878,95.59092712,51.45171356,51.45910263,52.16132355,51.5993309,95.56629944,96.20467377,99.82727814,51.009838099999996,50.28515625,51.29275513,99.78437805,99.98952484,45.68997192,45.89791107,49.90053177,49.25851822,100.00033570000001
1325,51.29710388,99.44277954,99.99356079,95.57331848,51.75949478,51.89498138,51.30756378,52.44978714,95.51150513,51.44919205,51.45552063,52.15631104,51.59458923,95.48409271,96.11933136,99.82483673,51.00600052,50.27205276,51.28875351,99.77748108,99.99079895,45.65013504,45.85294724,49.89273071,49.24964142,100.0017548
1320,51.29721069,99.44400787,100.00070190000001,95.48719025,51.74741745,51.88550949,51.29721832,52.44136429,95.41201782,51.4433136,51.45331573,52.15296936,51.59078217,95.3866272,96.02513123,99.8289566,50.99847794,50.26402283,51.28129196,99.78488922,99.98860168,45.60994339,45.82164383,49.88311005,49.23469543,100.0012894
1315,51.29104996,99.44399261,99.9991684,95.37939453,51.74814606,51.88221741,51.295654299999995,52.43531418,95.31762695,51.43651962,51.44186783,52.14237595,51.58506775,95.28594971,95.92862701,99.81504822,50.98652649,50.25336075,51.27640915,99.77655029,99.9779129,45.55820847,45.78324127,49.86675262,49.21482086,99.99490356
1310,51.28452301,99.44639587,100.0017014,95.27562714,51.73975372,51.87415314,51.28292465,52.43120956,95.21625519,51.42070007,51.436592100000006,52.13697052,51.57496262,95.18238068,95.81858826,99.82493591,50.9835434,50.24342346,51.27013779,99.77667236,99.99384308,45.52415466,45.745121000000005,49.857921600000005,49.20776367,100.0005112
1305,51.27388763,99.44564056,99.98924255,95.22119904,51.73578262,51.86917877,51.28440094,52.42269135,95.16049957,51.41947174,51.43086243,52.13112259,51.56898499,95.1308136,95.76445770000001,99.82322693,50.98095703,50.23868179,51.26444626,99.78297424,99.99609375,45.47419739,45.69981003,49.84669113,49.18826675,100.0015259
1300,51.26863098,99.44860077,99.99182892,95.18188477,51.73092651,51.86111832,51.2757225,52.4092865,95.11985016,51.41826248,51.42576218,52.12594986,51.56433487,95.09078979,95.72512054,99.81771851,50.97696304,50.23167038,51.25868225,99.77600098,99.98508453,45.44042206,45.66878128,49.83520889,49.182724,99.99741364
1295,51.26854706,99.45014954,99.99661255,95.12597656,51.72771835,51.85969925,51.2757225,52.40660477,95.06790924,51.41054916,51.41832352,52.11713791,51.55978775,95.03990173,95.66305542,99.82699585,50.97511292,50.22909546,51.25917816,99.78882599,99.99573517,45.39213943,45.6335907,49.83200836,49.17018127,100.01348109999999
1290,51.26360703,99.44950104,99.99829865,95.07993317,51.72146988,51.85359573,51.26988983,52.39276886,95.01381683,51.40898895,51.41655731,52.11257172,51.55241013,94.99140167,95.61544037,99.82868195,50.96809387,50.22708893,51.25159073,99.7857132,99.99389648,45.35485458,45.59027863,49.82033539,49.15716171,100.00334170000001
1285,51.25690079,99.4523468,99.99687958,95.03118134,51.71252441,51.84647369,51.26166534,52.38393402,94.97167206,51.40112686,51.40783691,52.10145187,51.54621506,94.94680786,95.56735992,99.83200836,50.96034241,50.21884537,51.24619675,99.78710938,99.99614716,45.30501175,45.55260086,49.80794525,49.14360428,100.0031204
1280,51.25645447,99.45522308,100.0001068,94.9914093,51.70791626,51.8415451,51.25317001,52.37444687,94.92839813,51.39619827,51.40582275,52.09476471,51.54330826,94.90080261,95.52227020000001,99.83352661,50.9587822,50.21531677,51.24514008,99.78770447,99.99571228,45.26434708,45.513652799999996,49.80258179,49.130840299999996,100.00331120000001
1275,51.2491684,99.45002747,99.9924469,94.95649719,51.70411301,51.83764267,51.25092697,52.36861801,94.89546204,51.39595413,51.39788818,52.09010315,51.53661346,94.86568451,95.49573517,99.82419586,50.94983673,50.20282364,51.23257065,99.78115082,99.98718262,45.20824432,45.46841049,49.78355408,49.11655426,99.99563599
1270,51.24178696,99.44933319,99.9897995,94.92425537,51.69832611,51.83100891,51.24822235,52.35608292,94.85903931,51.3927803,51.39567947,52.08562088,51.53365326,94.83219147,95.45972443,99.82602692,50.94773102,50.20096207,51.23299408,99.7796402,99.99082947,45.16233444,45.42631912,49.77025223,49.09562683,100.0025482
1265,51.23942947,99.45688629,99.99137878,94.90370178,51.69284821,51.82681274,51.24020386,52.34642029,94.83659363,51.38591003,51.38778687,52.07759094,51.52476883,94.80992126,95.43592834,99.82723999,50.93710327,50.19150925,51.226043700000005,99.78297424,99.98516083,45.11418152,45.38523865,49.75806808,49.0804863,100.00151059999999
1260,51.23165131,99.45948792,100.0008926,94.87831116,51.68886948,51.81863403,51.2385025,52.33833694,94.81731415,51.37837601,51.37973022,52.06824112,51.51764297,94.78943634,95.40971375,99.82802582,50.93336105,50.18662262,51.21911621,99.78746033,99.99111938,45.06454468,45.33501053,49.74336624,49.06143188,100.0009766
1255,51.22647858,99.45492554,99.99713135,94.86536407,51.6811142,51.81439972,51.22643661,52.32690048,94.80471802,51.37114716,51.37536621,52.05653763,51.5128746,94.77579498,95.39245605,99.83300781,50.93160248,50.18048096,51.21577454,99.79007721,99.99435425,45.01234818,45.29104996,49.72199631,49.036182399999994,100.00354
1250,51.21873093,99.45812225,99.99284363,94.8548584,51.67491531,51.80596161,51.22196579,52.31471634,94.7926178,51.36501312,51.36827087,52.05368423,51.50314713,94.76486206,95.38484955,99.83026123,50.924366,50.17071533,51.20656586,99.78788757,99.99053192,44.934566499999995,45.21676254,49.67951965,48.99585724,99.99878693
1245,51.20880508,99.45691681,99.99464417,94.85466766,51.66445541,51.79644394,51.21056366,52.30048752,94.79171753,51.35958099,51.35997009,52.04053497,51.4952774,94.75994873,95.38040161,99.83563232,50.91682816,50.16009903,51.19835281,99.78221893,99.99488831,44.84827805,45.12627792,49.62661743,48.93162155,100.0019302
1240,51.20045471,99.45816040000001,99.99545288,94.85987091,51.65721129999999,51.78401566,51.20401382,52.2858963,94.80097198,51.34599304,51.34645081,52.02465057,51.48115158,94.76925659,95.38661957,99.83102417,50.90503693,50.1501503,51.18902969,99.78319549999999,99.9899292,44.74893188,45.03709793,49.55858612,48.86885834,99.99755859
1235,51.19004822,99.45966339,99.99413299999999,94.86685181,51.64656067,51.77622986,51.19409561,52.27556229,94.80690002,51.33836746,51.33949661,52.01893616,51.47526169,94.77825928,95.39308929,99.82910156,50.89824677,50.13985443,51.17878342,99.78614044,99.99246216,44.64639664,44.93855667,49.48628616,48.78606033,100.00354
1230,51.18247986,99.46255493,99.99460602,94.88651276,51.63247681,51.76279449,51.18133545,52.25803375,94.82537842,51.32826614,51.32439804,51.99845886,51.46239471,94.79881287,95.40843201,99.83388519,50.88546753,50.12844086,51.16859818,99.78888702,99.99568176,44.51858902,44.80755615,49.39031601,48.68854904,100.00038149999999
1225,51.16529465,99.46591949,99.99282837,94.9100647,51.62110901,51.75347137,51.16806029999999,52.24113464,94.85005188,51.31398392,51.31417084,51.98451233,51.44689178,94.82194519,95.43362427,99.83476257,50.87322617,50.11199188,51.15478134,99.78656769,99.99221039,44.38546753,44.6657486,49.27018738,48.56879425,100.00334170000001
1220,51.15332031,99.46286011,99.99471283,94.94216156,51.60347748,51.73432159,51.15512085,52.21960068,94.88156128,51.29428101,51.2974968,51.96424866,51.42957687,94.84950256,95.46035767,99.83486176,50.86160278,50.09705353,51.14198303,99.79396820000001,99.99653625,44.21522141,44.50908661,49.13788605,48.4296875,100.00851440000001
1215,51.12989426,99.46123505,99.98922729,94.9752121,51.58941269,51.71723938,51.12798309,52.19962692,94.91706848,51.28330994,51.27986526,51.95001984,51.41635132,94.89061737,95.49749756,99.83453369,50.84543228,50.07958221,51.12501526,99.78717804,99.99394989,44.02991486,44.30998993,48.97424698,48.25964355,100.0037994
1210,51.11692047,99.46673584,99.99754333,95.02223969,51.57001495,51.69407654,51.11789703,52.17177963,94.96247864,51.26156235,51.25814819,51.92532349,51.39221573,94.93624878,95.54035187,99.83496857,50.82452393,50.05643463,51.10624313,99.79090881,99.99503326,43.81341934,44.08594131,48.77515411,48.05911636,100.0056
1205,51.09482956,99.46399689,99.99633789,95.07631683,51.54430771,51.67393112,51.09190369,52.13964462,95.01680756,51.22995377,51.23656464,51.897995,51.36762238,94.98719788,95.59261322,99.83473206,50.79815292,50.03094101,51.08148575,99.79222107,99.99285126,43.54617691,43.81925583,48.51345444,47.79690933,100.0035858
1200,51.06674957,99.47167969,99.99902344,95.13199615,51.51373672,51.64144135,51.06272888,52.1097908,95.07260132,51.20355988,51.20600891,51.86572266,51.33863831,95.04525757,95.65101624,99.8361969,50.77128601,49.99776077,51.04987717,99.78945159999999,99.99136353,43.20860291,43.45620728,48.17169189,47.45497513,100.00215909999999
1195,50.99043274,99.46507263,99.99347687,95.37052155,51.43618011,51.56312561,50.99471283,52.0749321,95.31106567,51.1332283,51.13220978,51.81246948,51.26490784,95.27864838,95.89414978,99.83339691,50.70868683,49.95503998,50.97702789,99.78456879,99.99448395,42.77246475,42.99560547,47.73493576,46.98589325,99.99408722
