wavelength,Baseline 100%T,run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,Baseline 100%T.1,run14,run15,run16,run17,run18,run19
2126,98.96421051,99.9942627,99.67979431,103.1211853,100.43867490000001,100.07152559999999,100.09864809999999,101.0195999,101.14559940000001,99.83937836,85.76112366,97.58663940000001,99.34422302,99.96655273,98.93672943,99.14002991,100.48805240000002,98.96878052,100.0031738,99.96731567,100.02911379999999
2124,98.94792175,99.99497986,99.6894989,103.1270752,100.44649509999999,100.0796661,100.10249329999999,101.0260696,101.15309140000001,99.84538269,85.75907898,97.59319305,99.35023499,99.96094513,98.90859985,99.13111115,100.50756070000001,98.97911835,100.0143204,99.99356079,100.0568771
2122,98.93834686,99.98737335,99.68409729,103.1072235,100.43733979999999,100.0827332,100.1020584,101.0244598,101.14913940000001,99.84631348,85.7420578,97.57779694,99.3403244,99.96537018,98.90323639,99.12385559,100.4974747,98.97836304,100.0126801,99.98052216,100.0415344
2120,98.91531372,99.99473572,99.68895721,103.09444429999999,100.4456863,100.08786009999999,100.0995865,101.02140809999999,101.15229029999999,99.85282135,85.74746704,97.59216309,99.34293365,99.97871399,98.8976593,99.10105896,100.4864426,98.96349335,100.00470729999999,99.96021271,100.0317307
2118,98.90642548,99.99849701,99.68231201,103.0835114,100.45541379999999,100.08530429999999,100.0945816,101.0139236,101.1426315,99.85186768,85.71654509999999,97.57359314,99.3405838,99.96346283,98.86736298,99.11284637,100.4919052,98.97663116,100.0146484,99.99108124,100.05632779999999
2116,98.88989258,99.98914337,99.6950531,103.0750732,100.4463425,100.0974808,100.10951999999999,101.0101318,101.15078740000001,99.84792328,85.70561981,97.57983398,99.34792328,99.97473145,98.85838318,99.09114838,100.484993,98.97236633,100.01972959999999,99.97701263,100.0447235
2114,98.87062836,99.99742126,99.70619965,103.07135770000001,100.4441757,100.09311679999999,100.10795590000001,101.02823640000001,101.16379549999999,99.85023499,85.70044708,97.58082581,99.3423233,99.97261809999999,98.84215546,99.09266663,100.48937990000002,98.97399139,100.00942990000001,99.97974396,100.0477219
2112,98.85726166,100.0027161,99.68996429,103.0680695,100.4601593,100.09217070000001,100.10903929999999,101.0254135,101.15596009999999,99.85551453,85.67098999,97.57640839,99.34366608,99.97341919,98.83618927,99.06008148,100.4731903,98.96539307,99.98941040000001,99.97125244,100.0343475
2110,98.85372925,99.99858856,99.69120026,103.04408259999998,100.4330521,100.08001709999999,100.1054382,101.0158386,101.14953609999999,99.83852386,85.64281464,97.5630188,99.33927917,99.96612549,98.81667328,99.05619812,100.48357390000001,98.97476196,99.99925232,99.98207092,100.0478363
2108,98.8344574,99.99306488,99.69087219,103.02692409999999,100.4459991,100.07665250000001,100.0998993,101.0081329,101.1386185,99.84729004,85.63401031,97.55544281,99.33287048,99.95985413,98.79901886,99.05202484,100.4694138,98.97200775,99.9991684,99.96974182,100.04721070000001
2106,98.82229614,100.003685,99.67185211,103.000618,100.432991,100.0771255,100.0958328,101.0175858,101.1348038,99.84160614,85.6248703,97.55499268,99.33287048,99.96395111,98.78534698,99.03995514,100.467453,98.96756744,99.99767303,99.97755432,100.04712679999999
2104,98.79775238,99.99713898,99.69737244,103.0026321,100.44386290000001,100.0849609,100.0944595,101.01933290000001,101.1427307,99.84607697,85.6242218,97.55937195,99.3405304,99.96602631,98.77001953,99.02973938,100.47145079999999,98.96691895,100.0054703,99.97148132,100.0494232
2102,98.78541565,99.99510956,99.68412781,102.9893646,100.4479294,100.0850525,100.0956573,101.0115891,101.1399612,99.84577942,85.61153412,97.55637359999999,99.3394928,99.9691925,98.75326538,99.02026367,100.4651871,98.96942139,100.0024796,99.97467041,100.0509872
2100,98.7671814,100.0020981,99.68306732,102.96937559999999,100.44888309999999,100.08827209999998,100.0967255,101.00290679999999,101.1425629,99.84538269,85.61590576,97.55018616,99.33892059,99.96594238,98.73908234,99.01009369,100.457634,98.96678925,100.00080870000001,99.97158813,100.0436554
2098,98.74884033,99.9990921,99.69622803,102.9677963,100.44239809999999,100.0858536,100.10545350000001,101.0120392,101.1331177,99.84886932,85.61493683,97.54878998,99.34214783,99.97914124,98.72985077,98.99221039,100.44549559999999,98.95287323,99.99087524,99.96710205,100.0441055
2096,98.73015594,99.99259949,99.6945343,102.9613037,100.451004,100.08547209999999,100.094696,101.0179672,101.14534,99.85242462,85.60427856,97.55368042,99.33873749,99.97986603,98.70970917,98.99148559999999,100.4523773,98.96417236,99.99221802,99.97006989,100.05101009999998
2094,98.7133255,100.0020599,99.68729401,102.95590209999999,100.44065859999999,100.0888138,100.1057281,101.0153809,101.13922120000001,99.85344696,85.60280609,97.54405975,99.33554077,99.98333740000001,98.69945526,98.97438049,100.4471512,98.95995331,99.98330688,99.95838165,100.03490450000001
2092,98.70172119,99.99510956,99.68850708,102.93426509999999,100.43911740000001,100.0765686,100.0978088,101.01038359999998,101.1347504,99.84382629,85.58184052,97.53972626,99.33141327,99.97290039,98.6717453,98.96859741,100.45566559999999,98.96693420000001,99.98723602,99.9740448,100.0452499
2090,98.67793274,99.99784851,99.68911743,102.9288177,100.45224759999999,100.0848618,100.1057358,101.0149384,101.1344452,99.85969543,85.57402802,97.53620911,99.3445282,99.97833252,98.65748596,98.95906067,100.4413376,98.97447205,99.9879303,99.97413635,100.0591736
2088,98.66598511,99.9963913,99.68505859,102.90078740000001,100.4432678,100.07936099999999,100.0964432,101.0052338,101.12891390000001,99.84301758,85.57274628,97.53245544,99.33806609999999,99.98497009,98.65515137,98.94403076,100.42723079999999,98.93791199,99.98043059999999,99.96039581,100.0378342
2086,98.641922,99.99564362,99.69018555,102.89894100000001,100.4495239,100.0953522,100.10503390000001,101.01049040000001,101.1426926,99.85163879,85.57855225,97.53981018,99.3477478,99.97264862,98.63040924,98.93405151,100.4368439,98.95098114,99.96573639,99.96257019,100.0488892
2084,98.63025665,99.99885559,99.69315338,102.88272090000001,100.4447327,100.08764649999999,100.0948105,101.0091324,101.125,99.85714722,85.57901764,97.52379608,99.33083344,99.98903656,98.62432861,98.90679932,100.4194031,98.93982697,99.98073578,99.94690704,100.0241852
2082,98.61170959,100.00370790000001,99.686409,102.87267299999999,100.44641109999999,100.08071899999999,100.09547420000001,101.00466159999999,101.1307678,99.85049438,85.57567596,97.53253174,99.32397461,99.97554779,98.58266449,98.92086029,100.45348359999998,98.95418549,99.98995972,99.97444153,100.0501633
2080,98.58856964,99.99380493,99.69373322,102.8660278,100.4529495,100.09380340000001,100.1065598,101.0063782,101.12618259999999,99.85887909,85.58821869,97.52062225,99.33728027,99.98085022,98.57762146,98.89762115,100.4262314,98.94851685,99.9756546,99.95682526,100.04744720000001
2078,98.5723114,99.99611664,99.70110321,102.8561325,100.44297790000002,100.09142299999999,100.1113892,101.015213,101.1434708,99.85518646,85.58491516,97.50913239,99.32849884,99.98765564,98.55177307,98.89945221,100.424263,98.94907379,99.99104309,99.96135712,100.04576109999999
2076,98.54966736,100.0008698,99.69824982,102.85195920000001,100.4558945,100.096405,100.11557009999999,101.02138520000001,101.13204959999999,99.85553741,85.57275391,97.52162170000001,99.33034515,99.98476409999999,98.54021454,98.87364197,100.4287262,98.94190979,99.97005463,99.95566559,100.0412598
2074,98.55023193,99.99016571,99.69099426,102.81797790000002,100.4333725,100.0749359,100.09305570000001,100.9993286,101.1203766,99.84261322,85.55129242,97.48788452,99.30702209,99.97055817,98.52016449,98.86397552,100.4113159,98.93809509,99.97518921,99.94762421,100.0441666
2072,98.51405334,99.99925232,99.69109344,102.82422640000001,100.4589767,100.0878067,100.1085281,101.01608279999999,101.1313324,99.8549881,85.57337952,97.50959778,99.32603455,99.98384857,98.4967804,98.86936951,100.42198940000002,98.94966125,99.97693634,99.95960236,100.0506744
2070,98.50811005,100.0028458,99.67873383,102.7797699,100.44152829999999,100.0778427,100.0830383,100.9899521,101.1148071,99.84317779999999,85.56651306,97.48295593,99.31652832,99.9679718,98.48235321,98.84301758,100.4124908,98.9369812,99.95503235,99.94837952,100.04173279999999
2068,98.47745514,99.99382782,99.69674683,102.78685,100.4428253,100.09329220000001,100.1101151,101.0053024,101.1302032,99.85059357,85.59579468,97.4995575,99.32015228,99.98252106,98.45808411,98.84650421,100.42137149999999,98.94743347,99.97502899,99.95970154,100.0551376
2066,98.46356201,99.99172211,99.69378662,102.7766266,100.4472733,100.07837679999999,100.09342190000001,101.0018692,101.1156235,99.84475708,85.59739685,97.48604584,99.31468964,99.98323822,98.44461059999999,98.82785797,100.3971481,98.93590546,99.96759796,99.95149994,100.0382309
2064,98.43949127,100.0032272,99.69671631,102.760788,100.4491959,100.08644100000001,100.1007919,100.9951248,101.11342619999999,99.85520935,85.60888672,97.49214935,99.32268524,99.98225403,98.41594696,98.82572937,100.4114532,98.94756317,99.96562958,99.95685577,100.0509872
2062,98.42596436,99.98479462,99.69734955,102.7415771,100.4390869,100.0775223,100.0960083,100.9890213,101.11624909999999,99.84671021,85.59519958,97.47880554,99.30734253,99.98145294,98.39572144,98.81841278,100.41355899999999,98.95040131,99.96734619,99.96287537,100.055397
2060,98.3952713,100.00786590000001,99.69470215,102.7497025,100.4467468,100.0905304,100.1165771,101.00544740000001,101.1208496,99.85738373,85.59587859999999,97.49485779,99.32808685,99.9930954,98.38941193,98.79864502,100.3963928,98.93318176,99.95644379,99.94784546,100.04473879999999
2058,98.38587952,99.98596954,99.68895721,102.7180634,100.4409561,100.07321929999999,100.0987778,100.99580379999999,101.1147003,99.84700775,85.58989716,97.47614288,99.31606293,99.98664856,98.37722015,98.77920532,100.3768311,98.92729187,99.95098877,99.93629456,100.0359268
2056,98.36790466,99.99256134,99.69385529,102.7024765,100.43989559999999,100.0808487,100.0944138,100.9908905,101.10700990000001,99.84515381,85.611763,97.46809387,99.30863953,99.99176025,98.35086059999999,98.76791382,100.3770599,98.92985535,99.9617157,99.94095612,100.0387802
2054,98.32940674,100.0110397,99.70713043,102.7083054,100.4630432,100.0914459,100.11001590000001,101.012764,101.1267166,99.86480713,85.64754486,97.48490143,99.328125,100.00968929999999,98.32508087,98.76846313,100.3817062,98.9382782,99.95944214,99.94362640000001,100.0419464
2052,98.31568909,100.00572199999999,99.70140839,102.6944733,100.45568850000001,100.0945358,100.0995178,100.9991531,101.1187286,99.85925293,85.63948059,97.46797943,99.32830048,99.99322509999999,98.30892181,98.75292206,100.3798828,98.93321228,99.95121002,99.94543457,100.0478745
2050,98.29714203,99.99834442,99.69914246,102.674736,100.4525681,100.0895004,100.10374449999999,100.9879684,101.1082306,99.84805298,85.64576721,97.45702362,99.31461334,99.99759674,98.29427338,98.73876953,100.3656387,98.93434906,99.95462036,99.94746399,100.0343704
2048,98.2771759,99.99954987,99.70391083,102.66928859999999,100.4484787,100.0889053,100.098732,100.9957428,101.1037369,99.85261536,85.64564514,97.45896912,99.32788086,99.99734497,98.26921082,98.73639679,100.3727875,98.92207336,99.9575882,99.94261169,100.0540009
2046,98.25836182,100.00151059999999,99.70322418,102.6531677,100.4459229,100.08358,100.10183719999999,100.98880770000001,101.10166170000001,99.85380554,85.63903046,97.45428467,99.31398773,100.00662990000001,98.26422119,98.71617126,100.3563156,98.91732025,99.94546509,99.92630005,100.0319138
2044,98.23487854,99.99896240000001,99.69814301,102.6413422,100.44841770000001,100.08126829999999,100.0976334,100.9934998,101.09912109999999,99.85424805,85.65338135,97.46069336,99.31397247,100.0025787,98.23723602,98.70523071,100.3746262,98.92024231,99.94353485,99.93197632,100.0383148
2042,98.20763397,100.00949859999999,99.70372009,102.6305771,100.4532318,100.0875244,100.10354609999999,100.9986267,101.1040802,99.87129211,85.67501068,97.44787598,99.32932281,100.0072937,98.21456909,98.69539642,100.36078640000001,98.92198181,99.94359589,99.93518829,100.0411606
2040,98.19682312,99.9983902,99.69684601,102.60337829999999,100.4382858,100.0832901,100.0943985,100.98983,101.0988235,99.84958649,85.68575287,97.43656158,99.30162811,99.98963165,98.19308472,98.68858337,100.3580551,98.91544342,99.94065857,99.93023682,100.04403690000001
2038,98.16847229,100.0003662,99.70320129,102.59002690000001,100.4508972,100.091217,100.1022186,100.9872208,101.1081238,99.85877228,85.68575287,97.43471527,99.31713867,99.9954071,98.17359924,98.68023682,100.35202790000001,98.91239929,99.93373108,99.93210602,100.0373993
2036,98.15345001,100.00610350000001,99.70848846,102.57930759999999,100.4441528,100.0839462,100.1045456,100.9979019,101.1007309,99.84824371,85.66991425,97.42547607,99.30309296,99.99927521,98.1521759,98.66176605,100.3437958,98.90592957,99.92993164,99.92939758,100.03772740000001
2034,98.13285828,99.99698639,99.69474029999999,102.5630341,100.4495239,100.0841751,100.09051509999999,100.98146059999999,101.0949097,99.84125519,85.66144562,97.41661835,99.29849243,99.98753357,98.12941742,98.65682983,100.3481064,98.90805817,99.92781067,99.92237854,100.0355606
2032,98.11650848,99.99042511,99.69585419,102.54676059999998,100.43493649999999,100.076149,100.0897369,100.9748688,101.0896225,99.83828735,85.66983795,97.41098022,99.29139709,99.98382568,98.10220337,98.64920044,100.3377762,98.91394043,99.92534637,99.93456268,100.0348053
2030,98.08489227,100.0046844,99.70800781,102.5484085,100.44491579999999,100.0849228,100.0983963,100.98917390000001,101.0963821,99.85250854,85.70579529,97.40860748,99.29862976,99.99049377,98.08583069,98.62958527,100.33612059999999,98.90213013,99.91998291,99.92077637,100.0269318
2028,98.06794739,99.99516296,99.69290161,102.5280228,100.44174190000001,100.0680771,100.0961075,100.9719391,101.09384159999999,99.84591675,85.70028687,97.39988708,99.29044342,99.98742676,98.06092072,98.62280273,100.3318405,98.91107178,99.91788483,99.92462158,100.0374756
2026,98.03739166,100.0080719,99.70595551,102.50979609999999,100.44898990000002,100.08316040000001,100.0915375,100.9892197,101.0981903,99.85198212,85.70426941,97.40129852,99.3013916,99.99633789,98.04137421,98.61669159,100.32592009999999,98.90884399,99.92070770000001,99.91790771,100.0406113
2024,98.02548218,99.99246216,99.69337463,102.4970322,100.4338608,100.0665436,100.0811462,100.97260279999999,101.082756,99.83758545,85.67459869,97.38397217,99.29428101,99.99596405,98.01771545,98.60838318,100.31971740000002,98.90829468,99.92243958,99.92793274,100.0388031
2022,97.99324036,100.004364,99.7000885,102.4812469,100.4409637,100.0840073,100.0919495,100.9804001,101.0879059,99.85954285,85.69221497,97.38645935,99.30319977,100.00636290000001,97.99585724,98.59587859999999,100.32043459999998,98.90880585,99.92121124,99.92427826,100.0408325
2020,97.97405243,99.9992218,99.6988678,102.47760009999999,100.4363403,100.0854034,100.0843735,100.9734421,101.0842667,99.85016632,85.71414185,97.38549805,99.30190277,100.0000839,97.96563721,98.60317993,100.3310242,98.9174881,99.92791748,99.93101501,100.0480652
2018,97.95105743,99.99850464,99.69859314,102.4711838,100.4433594,100.07875059999999,100.08935550000001,100.9717102,101.08079529999999,99.85596466,85.72491455,97.37704468,99.30383301,100.0048752,97.95124817,98.57933044,100.3184433,98.91679382,99.91545868,99.92679596,100.0434189
2016,97.92241669,100.0051041,99.71092224,102.4607391,100.4418869,100.0823135,100.09889220000001,100.9805527,101.0827332,99.85549164,85.72453308,97.37685394,99.30512238,100.01523590000001,97.94104004,98.56302643,100.2989197,98.88726807,99.90867615,99.91423798,100.0303268
2014,97.90714264,99.99584198,99.69206238,102.44380190000001,100.43276209999999,100.07322690000001,100.08985899999999,100.9736176,101.0746231,99.85174561,85.7068634,97.37222290000001,99.31680298,100.0076447,97.91583252,98.56359863,100.3076401,98.89603424,99.91114044,99.9362793,100.0562286
2012,97.8826828,99.99727631,99.69467163,102.4164886,100.43133540000001,100.0699615,100.0893478,100.9766922,101.077179,99.85849762,85.70485687,97.37096405,99.29940796,100.0224915,97.90100861,98.54299927,100.28987120000001,98.89020538,99.91251373,99.90512085,100.03013609999999
2010,97.85506439,99.99942017,99.69250488,102.4133453,100.4480972,100.07726290000001,100.0909958,100.9731522,101.07144170000001,99.86864471,85.73445129,97.37014771,99.30605316,100.0062943,97.86898804,98.53935242,100.31665799999999,98.89440918,99.90518951,99.91390228,100.04100799999999
2008,97.84072876,99.99381256,99.67528534,102.3797531,100.4340973,100.064621,100.0784073,100.9615555,101.06645970000001,99.8740387,85.72244263,97.34317017,99.29892731,99.99625397,97.85153961,98.52869415,100.2893677,98.88427734,99.90219116,99.91530609,100.0474243
2006,97.80429840000001,99.99884033,99.69563293,102.3806229,100.4481354,100.08428959999999,100.08979029999999,100.9770126,101.0806427,99.86428833,85.72406006,97.36383057,99.30978394,100.01420590000001,97.83026886,98.52748871,100.2862091,98.87960815,99.90858459,99.91590118,100.0492325
2004,97.78636932,100.0057678,99.68998718,102.3656693,100.4549637,100.0877762,100.0912399,100.9670868,101.07270809999999,99.86646271,85.70252991,97.35429382,99.30060577,99.99873352,97.81056213,98.50796509,100.28139499999999,98.87462616,99.89189148,99.8919754,100.0374908
2002,97.76509857,100.0034485,99.69753265,102.3544083,100.4426956,100.0758438,100.0906601,100.9746094,101.0713959,99.86426544,85.70050049,97.35486603,99.29424286,100.0099792,97.78955841,98.50009155,100.2716064,98.87017822,99.89775848,99.89218903,100.0411301
2000,97.74662018,100.0020752,99.69499969,102.3475876,100.44671629999999,100.0732422,100.0822906,100.96567540000001,101.0604401,99.85237885,85.71453094,97.32924652,99.28699493,100.00331120000001,97.76071929999999,98.48977661,100.2759705,98.87482452,99.89703369,99.89471436,100.0476151
1998,96.46016693,99.98966217,99.64727020000001,102.46607970000001,100.47000890000001,100.0281601,100.036911,101.0182724,101.1187439,99.82549286,85.26344299,97.22457123,99.54026794,99.97323608,96.44038391,98.3004837,100.2034912,99.00982666,99.90835571,99.86735535,100.0301743
1996,96.43793488,99.99660492,99.65579224,102.41620640000001,100.4762421,100.03598790000001,100.0371323,101.01780699999999,101.11486049999999,99.8172226,85.25769043,97.21573639,99.54190826,99.98316193,96.41695404,98.29006958,100.2026901,99.01675415,99.91259003,99.87023163,100.02407840000001
1994,96.41854095,99.99710846,99.66460419,102.3939743,100.46704100000001,100.0373688,100.0386963,101.00973509999999,101.1112061,99.81637573,85.26146698,97.21632385,99.53972626,99.98182678,96.39411163,98.28167725,100.198555,99.02001953,99.91507721,99.87905884,100.02922059999999
1992,96.39971161,99.99617004,99.66649628,102.3816681,100.4708557,100.0406723,100.0438919,101.01540370000001,101.1177444,99.81999207,85.25305176,97.21062469,99.53723907,99.99082947,96.38264465,98.26022339,100.1838303,99.00740814,99.90248108,99.87047577,100.01529690000001
1990,96.38167572,99.99715424,99.66919708,102.3723831,100.4671555,100.04111479999999,100.04688259999999,101.0152588,101.11224370000001,99.8171463,85.25130463,97.20340729,99.53110504,99.98039246,96.35315704,98.25866699,100.1901245,99.01423645,99.90794373,99.87911224,100.01941679999999
1988,96.35570526,100.0026321,99.67854309,102.3704758,100.4745941,100.05476379999999,100.0607986,101.0241165,101.11745450000001,99.82146454,85.25088501,97.20200348,99.53764343,99.98579407,96.33695984,98.24688721,100.1811829,99.00666046,99.9054718,99.8657608,100.0208893
1986,96.34448242,99.99451447,99.66285706,102.3386459,100.4636917,100.03482059999999,100.0566025,101.01780699999999,101.1029358,99.81113434,85.24254608,97.17602539,99.52350616,99.96403503,96.30735016,98.23640442,100.1814575,99.01128387,99.90322113,99.86237335,100.0275345
1984,96.3176651,99.99359131,99.66377258,102.3167038,100.4599075,100.0247345,100.0486603,101.01655579999999,101.102211,99.81434631,85.23511505,97.17541504,99.52470398,99.96679688,96.29382324,98.21987915,100.1766663,99.0039978,99.9017334,99.85523987,100.0307541
1982,96.28713989,100.0031815,99.66928864,102.30250550000001,100.4599915,100.02477259999999,100.05959320000001,101.0232697,101.10708620000001,99.82275391,85.235466,97.17893982,99.5398407,99.98280334,96.27474976,98.21421051,100.1821136,98.99784088,99.89854431,99.84722137,100.0229263
1980,96.27093506,99.99428558,99.65617371,102.27529140000001,100.44883730000001,100.0140686,100.0477295,101.0167847,101.0916748,99.82112885,85.2228241,97.16555786,99.5279541,99.9647522,96.24768066,98.20502472,100.18073270000001,98.99786377,99.90428162,99.84385681,100.0338593
1978,96.23113251,100.00314329999999,99.67666626,102.26679990000001,100.47232059999999,100.0417862,100.06510159999999,101.0236969,101.1014938,99.83889771,85.2345047,97.17440033,99.54138184,99.98500061,96.23655701,98.17843628,100.16390229999999,98.98620605,99.88340759,99.83187103,100.0264053
1976,96.22155762,99.99712372,99.65818787,102.2450104,100.4596939,100.0226135,100.04647829999999,101.01207729999999,101.09026340000001,99.81871033,85.21640015,97.1518631,99.53307343,99.97518921,96.21334839,98.17454529,100.1537552,98.99169159,99.8891983,99.84445190000001,100.0299225
1974,96.19421387,100.0016098,99.66439056,102.2333755,100.476326,100.0340195,100.04611209999999,101.0126343,101.0905762,99.82846069,85.22327423,97.15666199,99.54621887,99.99105835,96.20495605,98.16297913,100.14046479999999,98.97800446,99.87879181,99.82680511,100.02565
1972,96.16933441,100.0021973,99.66708374,102.21163179999999,100.4859695,100.04151920000001,100.0457535,101.0090027,101.0900345,99.83511353,85.22561646,97.16513824,99.54447174,100.00028990000001,96.18803406,98.14537811,100.12359620000001,98.96776581,99.86956024,99.81244659,100.0153885
1970,96.15431213,100.00226590000001,99.65541077,102.1768112,100.4853516,100.0444641,100.02783199999999,101.004425,101.0772552,99.8368988,85.21131897,97.14637756,99.53385162,99.98368835,96.16152954,98.13462067,100.11672970000001,98.97194672,99.87303162,99.81694031,100.0187073
1968,96.12943268,99.99246216,99.6579895,102.15956120000001,100.4955444,100.05626679999999,100.02593990000001,101.0020828,101.08570859999999,99.83089447,85.20224762,97.13367462,99.53191376,99.99121094,96.11615753,98.14846802,100.131012,98.98813629,99.89266205,99.83381653,100.02600859999998
1966,96.11478424,100.00116729999999,99.65244293,102.1370163,100.5008926,100.04811099999999,100.0234146,101.0014801,101.0817261,99.81374359,85.17615509,97.12385559,99.52044678,99.96691895,96.08297729,98.15715027,100.1373291,98.99694061,99.90103149,99.84342957,100.030159
1964,96.09347534,99.99597168,99.64247131,102.11251829999999,100.50009159999999,100.0438232,100.0053787,100.991188,101.07481379999999,99.81658173,85.16149902,97.10861206,99.51966095,99.96592712,96.05370331,98.14650726,100.1361465,99.00847626,99.90649414,99.84992218,100.0365143
1962,96.07537079,99.99481201,99.63883209,102.1024475,100.50544740000001,100.0593185,99.98977661,100.9913177,101.0624619,99.81330872,85.13166046,97.10327148,99.50804901,99.96284485,96.02829742,98.15345764,100.134552,99.00971985,99.90753174,99.85706329,100.0489197
1960,96.05969238,100.00046540000001,99.63654327,102.0851135,100.5122757,100.0667801,99.9719696,100.9774094,101.0550385,99.80417633,85.11621857,97.09283447,99.50393677,99.98406982,96.00748444,98.14779663,100.1284332,99.0062027,99.91092682,99.87205505,100.0521927
1958,96.04516602,99.99506378,99.61721039,102.05304720000001,100.5140762,100.0496063,99.94813538,100.95178220000001,101.0340347,99.79331207,85.0941925,97.08543396,99.5072937,100.01608279999999,96.00841522,98.12297058,100.1048431,98.98300171,99.89055634,99.86500549,100.02783199999999
1956,96.02273559999999,99.99183655,99.59880829,102.0319366,100.5260696,100.0465546,99.93634033,100.9412155,101.02156070000001,99.79367065,85.08084106,97.07738495,99.50843811,100.0510254,96.00497437,98.10017395,100.0861053,98.96570587,99.87657928,99.86821747,100.0019989
1954,96.00309753,99.99879456,99.58344269,101.9859467,100.53955079999999,100.0548248,99.90794373,100.9274597,101.0147781,99.78744507,85.06192017,97.07130432,99.50550079,100.0630493,95.98799133,98.08752441,100.0828018,98.95777893,99.86422729,99.87658691,99.97301483
1952,95.98634338,99.98959351,99.58364105,101.9637375,100.531662,100.05661009999999,99.91075134,100.9167786,101.0140686,99.78173065,85.04466248,97.05187225,99.50461578,100.0391235,95.94630432,98.10092163,100.0978088,98.97972107,99.88252258,99.90572357,99.97481537
1950,95.9533844,99.98738861,99.62576294,101.9970398,100.510994,100.0723877,99.96157074,100.958313,101.0420914,99.79315948,85.05010986,97.06472778,99.51132202,100.00928499999999,95.89926147,98.12732697,100.1198273,99.02527618,99.90802002,99.89751434,99.99645996
1948,95.93355559999999,99.98983765,99.64812469,102.0049896,100.4968796,100.0778809,100.00141909999999,100.9654541,101.0554047,99.79794312,85.0504303,97.05731201,99.51529694,99.97232056,95.84221649,98.16134644,100.166893,99.06470490000001,99.9407196,99.89796448,100.03862
1946,95.87704468,99.99491882,99.71790314,102.04048159999999,100.47579959999999,100.09619140000001,100.09026340000001,101.036087,101.0996094,99.84159851,85.07952881,97.08722687,99.55522919,99.95437622,95.80409241,98.16817474,100.18109129999999,99.08720398,99.97698975,99.83532715,100.07875820000001
1944,95.84062958,99.98922729,99.77825928,102.08638,100.4197693,100.077652,100.2038116,101.09742740000002,101.1375885,99.87346649,85.06549835,97.07520294,99.55095673,99.91099548,95.77664948,98.16503906,100.2095108,99.104599,99.99988556,99.81774902,100.1340408
1942,95.81490326,100.00103759999999,99.79701233,102.12378690000001,100.3587723,100.0303268,100.28765109999999,101.1500473,101.15544890000001,99.91149139,85.06384277,97.05764771,99.5754776,99.90881348,95.83526611,98.07540131,100.1825333,99.04031372,99.93463898,99.78610229,100.1267395
1940,95.80867767,100.0082626,99.81417084,102.1350708,100.27004240000001,99.94634247,100.3687592,101.19414520000001,101.1573181,99.91526794,85.05471802,97.05358887,99.57286835,99.9563446,95.92562103,97.97016907,100.1432648,98.94936371,99.82314301,99.75993347,100.0948105
1938,95.79541016,100.01104740000001,99.81983185,102.16992950000001,100.1549606,99.83679962,100.4412155,101.2134323,101.1495209,99.89837646,85.06372833,97.02373505,99.53448486,100.0059128,96.00754547,97.85298157,100.11505890000001,98.83769226,99.66512299,99.74731445,100.01960749999999
1936,95.82006073,100.0204926,99.77502441,102.1330719,100.11529540000001,99.76895142,100.39224240000001,101.1860123,101.11289980000001,99.85235596,85.13549042,96.98320007,99.49854279,100.10117340000001,96.10632324,97.75048065,100.04173279999999,98.72269440000001,99.49786377,99.75018311,99.89090729
1934,95.84163666,100.0149689,99.70359039,102.0598526,100.1485672,99.74951172,100.2690277,101.10923000000001,101.057579,99.79073334,85.16983032,96.97935486,99.4397583,100.1827087,96.16605377,97.68318176,99.94937134,98.62105559999999,99.39587402,99.72574615,99.77316284
1932,95.83348846,100.0210495,99.64663696,102.0131378,100.2325897,99.78803253,100.13891600000001,101.03969570000001,101.0171509,99.7592926,85.157341,96.95378876,99.41798401,100.2414703,96.16355133,97.66326141,99.87055969,98.5827179,99.38011932,99.70144653,99.70518494
1930,95.81798553,100.01175690000001,99.57245636,101.94547270000001,100.35746,99.86657715,99.97165679999999,100.95710749999999,100.97314449999999,99.75048828,85.13648987,96.86946869,99.41164398,100.2339249,96.12366486,97.67762756,99.77716827,98.56895447,99.39677429,99.69304657,99.66858673
1928,95.78085327,100.0056381,99.54871368,101.885582,100.5115509,99.99937439,99.84318542,100.8897095,100.95566559999999,99.75696564,84.96987152,96.84599304,99.42009735,100.18942259999999,96.02931976,97.73603821,99.71549988,98.61887359999999,99.48829651,99.72872162,99.69012451
1926,95.71851349,100.00904849999999,99.49837494,101.8971558,100.6012573,100.0466843,99.78418732,100.8729553,100.95322420000001,99.8094635,84.77223206,96.82820129,99.45892334,100.10910030000001,95.91464996,97.82904053,99.80458832,98.68609619,99.59177399,99.69726563,99.79991913
1924,95.67146301,100.0055313,99.45191956,101.90637209999998,100.629509,100.0411072,99.75312042,100.86637879999999,100.93014529999999,99.85848999,84.67683411,96.78954315,99.50925446,100.027916,95.844841,97.88562775,99.90034485,98.71807861,99.63269806,99.6558075,99.90921021
1922,95.64495087,100.0061188,99.39848328,101.88619229999999,100.6410446,100.0114059,99.71094513,100.84620670000001,100.8937607,99.88524628,84.52054596,96.82925415,99.5350647,99.99739838,95.82359314,97.89420319,99.96430206,98.71943665,99.63008118,99.6370697,99.97525024
