wavelength,Baseline 100%T,run11,run12,run13,run14,Baseline 100%T.1,run15,run16,run17,run18,run19,run20,run21,Baseline 100%T.2,run22,run23,run24
2312,0.9491553309999999,100.0127792,100.06140140000001,98.20603943,100.3381882,11.2837429,100.1435547,100.3841019,69.21901703,100.33656309999999,97.7653656,100.5270157,100.43512729999999,11.33663559,98.8585968,99.98188019,100.08208470000001
2310,0.9610549209999999,100.0151978,100.0772247,98.23146057,100.3493347,10.97823334,100.1678314,100.3863068,69.15877533,100.3133316,97.78269196,100.54671479999999,100.4431152,11.02999783,98.87176514,99.97200012,100.07672120000001
2308,0.9742431640000001,100.0015259,100.0644531,98.28188324,100.3435745,10.64936161,100.2283249,100.3792267,69.10637665,100.3319626,97.74469757,100.55044559999999,100.4459,10.7007513,98.79919434,99.95952606,100.0718384
2306,0.988902748,100.02336120000001,100.0744324,98.33506775,100.3664017,10.29712772,100.24543,100.38825229999999,69.06459045,100.3716812,97.87408447,100.52138520000001,100.45715329999999,10.34662247,98.84506226,99.96764374,100.0710449
2304,1.004263163,100.00334170000001,100.0670929,98.36537170000001,100.3557434,9.939583778,100.1973267,100.37294770000001,69.01220703,100.346817,97.83934021,100.50953670000001,100.4478455,9.985384941,98.8653183,99.97499847,100.0702057
2302,1.021104693,100.005127,100.06326290000001,98.37124634,100.37358090000001,9.561548233,100.1637573,100.380394,68.94349670000001,100.34629059999999,97.81707764,100.5226593,100.4585495,9.607333183,98.77984619,99.9563446,100.06889340000001
2300,1.039293766,100.0062561,100.04216770000001,98.37422943,100.3626938,9.169148445,100.1728516,100.35949709999998,68.87054443,100.3148041,97.81069183,100.52108759999999,100.4394684,9.213047028,98.80906677,99.94859314,100.0540161
2298,1.057986736,100.0350037,100.057457,98.37064362,100.37718199999999,8.782417297,100.25009159999999,100.3669281,68.76013184,100.31551359999999,97.68392944,100.5370255,100.4525757,8.82377243,98.82202148,99.96994019,100.0550995
2296,1.0779880290000001,100.0299301,100.07260129999999,98.34226227,100.3875046,8.388913155,100.2757568,100.37294770000001,68.65621948,100.3507233,97.67624664,100.55233,100.4652481,8.431385994,98.72929382,99.93857574,100.03530119999999
2294,1.099051118,100.03248599999999,100.0692978,98.30039978,100.3887863,7.993441105,100.2349625,100.35849,68.55585479999999,100.3481979,97.74078369,100.5238647,100.4647522,8.032353401,98.75305939,99.93327332,100.04450229999999
2292,1.1206387279999999,100.0523911,100.0862579,98.2217865,100.39015959999999,7.604902267000001,100.2156982,100.3624649,68.47156525,100.3867645,97.7767868,100.5400772,100.47129059999999,7.642886162000001,98.76208496,99.94708252,100.06442259999999
2290,1.142657638,100.0434494,100.0859146,98.21371459999999,100.4210587,7.229243278999999,100.1963882,100.3539429,68.37652588,100.36860659999999,97.88617706,100.52304079999999,100.4822693,7.265091896,98.70098877,99.93836212,100.03622440000001
2288,1.1659299140000001,100.0433807,100.0794754,98.21043396,100.4167709,6.851562977,100.2204895,100.34400179999999,68.31644440000001,100.3636932,97.85491943,100.5268707,100.4775085,6.886945723999999,98.72153473,99.9276123,100.0294952
2286,1.189173222,100.06483459999998,100.0824814,98.26911926,100.43633270000001,6.496344566,100.2574692,100.33937840000002,68.24413299999999,100.34809109999999,97.74154663,100.5197678,100.4815216,6.529532432999999,98.71211243,99.92434692,100.01535030000001
2284,1.212847233,100.0500565,100.0876312,98.30841064,100.4260635,6.149585724,100.3171234,100.3806458,68.22744751,100.3838196,97.74288177,100.53382109999998,100.4902267,6.181332111000001,98.68213654,99.92707062,100.0434189
2282,1.236901164,100.0490646,100.07440190000001,98.32555389,100.41982270000001,5.817453383999999,100.31092070000001,100.3810425,68.18825531,100.40859990000001,97.6227417,100.57270809999999,100.5187149,5.848222256000001,98.69055176,99.94076538,100.02310179999999
2280,1.2609595059999998,100.0642776,100.06489559999999,98.34611511,100.4560928,5.50617981,100.2534485,100.33564759999999,68.13394165,100.3931046,97.64239502,100.52178959999999,100.4989166,5.533127785,98.70691681,99.95428467,100.0515213
2278,1.284656167,100.0406494,100.03836059999999,98.33612061,100.44468690000001,5.21369791,100.2321625,100.3402328,68.02688599,100.3801498,97.73634338,100.524437,100.4785309,5.240274428999999,98.63779449,99.91260529,100.019989
2276,1.308658838,100.04185490000002,100.0543365,98.33882141,100.45170590000001,4.932506084,100.23333740000001,100.351738,67.96770477,100.36958309999999,97.73557281,100.5329285,100.505127,4.957797527,98.66781616,99.94458771,100.0267944
2274,1.331907511,100.0640717,100.0259628,98.35326385,100.4677429,4.675445557,100.2616196,100.3631821,67.88097382,100.3893356,97.83660889,100.541748,100.5264282,4.700222015,98.67041016,99.93045807,100.0453568
2272,1.3547189240000002,100.0571747,100.06565090000001,98.33972168,100.4793625,4.436322212,100.2948608,100.3526459,67.72650909,100.4017944,97.72286987,100.55055240000002,100.5284195,4.46054554,98.62527466,99.89122009,100.03868100000001
2270,1.3772935869999998,100.07478329999999,100.02950290000001,98.34941101,100.48399350000001,4.213390827,100.29690550000001,100.3451004,67.61900329999999,100.38466640000001,97.66479492,100.5748596,100.5066071,4.234405518,98.71642303,99.96601105,100.05948640000001
2268,1.3987166880000002,100.07032009999999,100.02162170000001,98.29968262,100.4687042,4.008930683,100.3082275,100.3716965,67.51542664,100.4212646,97.75653076,100.5766296,100.51220699999999,4.029980659,98.69662476,99.93929291,100.0847778
2266,1.416887522,100.0600128,100.0641937,98.23482513,100.4929199,3.845816374,100.237442,100.3523331,67.41523743,100.3995285,97.65242767,100.5662766,100.50758359999999,3.867036104,98.65249634,99.92466736,100.02352909999999
2264,1.4295198919999998,100.05198670000001,100.0349197,98.21383667,100.4374771,3.735905409,100.19111629999999,100.3407745,67.25073242,100.3888016,97.76529694,100.5845795,100.4863739,3.7542965410000004,98.71868134,99.95887756,100.0865479
2262,1.4376231430000002,100.0361176,100.0840073,98.18151855,100.4477234,3.666591167,100.2109985,100.3945084,67.1626358,100.38818359999999,97.72624207,100.5725479,100.508049,3.6862478260000002,98.66472626,99.93000793,100.0994949
2260,1.435445905,100.0267181,100.07429499999999,98.11344147,100.3091812,3.684012175,100.1609421,100.3606949,67.08959198,100.3064423,97.69838715,100.5639572,100.43521120000001,3.70217371,98.6811142,100.013649,100.1253738
2258,1.4212874169999998,100.0105515,100.10208890000001,98.11582947,100.2537994,3.806942225,100.1477737,100.34352870000001,67.09111023,100.2651062,97.81507874,100.55158229999999,100.4144287,3.8246083260000003,98.6910553,100.03535459999999,100.12889100000001
2256,1.4002560380000002,99.99075317,100.0982666,98.14835358,100.251152,3.994962692,100.1632309,100.3909454,67.01767731,100.2993927,97.7611618,100.5918655,100.42538449999999,4.014294624,98.70708466,100.0320053,100.10728449999999
2254,1.37864852,100.01168059999999,100.09608459999998,98.16644287,100.2876663,4.199129581,100.1592178,100.34963990000001,66.96607208,100.2590561,97.7474823,100.5125046,100.4167938,4.218246937,98.69326019,100.0146408,100.1146088
2252,1.36286366,99.9823761,100.0724182,98.20791626,100.266777,4.353479385,100.1817474,100.3634186,66.9418335,100.3303375,97.67409515,100.5681,100.4445648,4.374969006000001,98.69110107,100.0128632,100.1059265
2250,1.349383116,100.0374527,100.0901718,98.19228363,100.3176727,4.491466045,100.1861954,100.3568192,66.85173035,100.2840652,97.58851624,100.5462189,100.4383926,4.5132827760000005,98.71385193,100.0072708,100.0805969
2248,1.3377377990000001,100.04751590000001,100.09947199999999,98.21331787,100.33080290000001,4.6138877869999995,100.1891708,100.3808975,66.7973175,100.3013611,97.62310028,100.5431213,100.4205017,4.635417938,98.71750641,99.99468994,100.1030807
2246,1.3271403309999998,100.02774050000001,100.0643997,98.18411255,100.3106384,4.727228642,100.1735458,100.3516922,66.70225525,100.3032303,97.70729065,100.5402069,100.4321213,4.749901772,98.75527191,99.98944855,100.09217070000001
2244,1.3170757290000001,100.02127840000001,100.064743,98.22647095,100.3174667,4.837831497,100.20613859999999,100.3465652,66.6287384,100.2991943,97.80345154,100.55027009999999,100.4459991,4.861955643,98.73287201,99.9631958,100.0985718
2242,1.3077617879999999,100.0039368,100.0445633,98.19881439,100.29924770000001,4.943044662,100.18255620000001,100.3344421,66.53556061,100.3280792,97.66289520000001,100.52833559999999,100.432457,4.9667997360000005,98.77272797,99.97251129,100.09712979999999
2240,1.2990098,100.0153427,100.050209,98.22114563,100.2874985,5.04276371,100.229454,100.3851166,66.44534302,100.3485947,97.63946533,100.586998,100.48887629999999,5.069647788999999,98.72734833,99.95887756,100.08850100000001
2238,1.2900879379999999,99.97138977,100.0148544,98.16790771,100.2934189,5.146401882,100.2106552,100.3516235,66.30802155,100.3043213,97.51165771,100.5757828,100.45521550000001,5.171519279,98.79886627,99.96023559999999,100.09990690000001
2236,1.281952858,99.98769379,100.0621567,98.19981384,100.31424709999999,5.244575977,100.21442409999999,100.3604431,66.17269135,100.3249054,97.63130951,100.54916379999999,100.4485931,5.27100563,98.78162384,99.98696136,100.08187099999999
2234,1.273769379,99.98299408,100.029335,98.1954422,100.32047270000001,5.344612598,100.1981888,100.3366013,66.07975769,100.3046875,97.65180969,100.5513535,100.43203740000001,5.370305537999999,98.76803589,99.97429657,100.10495
2232,1.265636206,99.96361542,100.02111049999999,98.14424896,100.26709749999999,5.443856239,100.2056351,100.3372192,65.96297455,100.3171234,97.59328461,100.54879,100.44909670000001,5.469465733,98.79446411,99.97148895,100.10365300000001
2230,1.258024335,100.00028990000001,100.03688050000001,98.16903687,100.3197632,5.5417099,100.1843338,100.32772059999999,65.85618591,100.3238449,97.69920349,100.53903199999999,100.4496231,5.568174362000001,98.78353119,99.98541259999999,100.1090088
2228,1.2503623959999999,100.00655359999999,100.048317,98.16291809,100.3246307,5.639962672999999,100.223526,100.3599625,65.76544189,100.3401031,97.67358398,100.5796204,100.4689178,5.667505264,98.79113007,100.0010605,100.1068954
2226,1.242577553,100.01184079999999,100.03859709999999,98.12944794,100.321701,5.741893291,100.1833191,100.34897609999999,65.64814758,100.3240128,97.64764404,100.5438843,100.446106,5.770197392,98.77840424,99.96728516,100.08653259999998
2224,1.234869123,99.97161865,100.0035553,98.09912109,100.30884549999999,5.844363689,100.175415,100.31221009999999,65.52616882,100.32929229999999,97.54930115,100.5147247,100.45186609999999,5.87223959,98.73065186,99.96044922,100.0904541
2222,1.2273734809999999,99.9778595,100.0164948,98.11862946,100.31295779999999,5.946151257,100.18609620000001,100.3434906,65.42899323,100.32218929999999,97.54626465,100.54505920000001,100.4428253,5.974392891,98.75994109999999,99.98180389,100.0816193
2220,1.219635248,99.96890259,99.99234772,98.06985474,100.2993698,6.050948142999999,100.1951065,100.3317108,65.32393646,100.33442690000001,97.57149506,100.54832459999999,100.44922640000001,6.080444336,98.70613098,99.97042847,100.09632109999998
2218,1.21214211,99.99617767,100.0050659,98.0973587,100.3240814,6.158062935,100.1783218,100.32142640000001,65.23835754,100.3212128,97.64962006,100.53501130000001,100.4427795,6.187044621,98.72380829,99.99660492,100.0946198
2216,1.204787612,99.99370575,100.01505279999999,98.10370636,100.3112564,6.261950016,100.2119217,100.3364792,65.15049744,100.33592220000001,97.62220001,100.5520706,100.4710541,6.292688847000001,98.72926331,99.98187256,100.0940323
2214,1.197254181,99.96601868,100.0172119,98.0639801,100.2859802,6.370193481,100.216629,100.3497925,65.05448151,100.3401031,97.6184845,100.5511322,100.4565811,6.401281834,98.70027161,99.9770813,100.09298709999999
2212,1.189846754,99.98517609,100.01911159999999,98.07975006,100.33734129999999,6.4822196960000005,100.1997604,100.33806609999999,64.96196747,100.3090057,97.61967468,100.53405759999998,100.44905849999999,6.512715816,98.69360352,99.97969055,100.10118100000001
2210,1.182690859,99.96920013,100.0073166,98.07281494,100.33380890000001,6.587547302000001,100.225174,100.36108399999999,64.89719391,100.355896,97.54784393,100.5571213,100.47867579999999,6.620842934,98.64768982,99.98524475,100.07881929999999
2208,1.175630331,99.97151184,100.003006,98.06115723,100.30121609999999,6.695668221,100.213913,100.3565445,64.78861237,100.3247147,97.50912476,100.5243912,100.45976259999999,6.7281084060000005,98.64806366,99.98557281,100.0758896
2206,1.1688106059999999,99.96118927,100.00753780000001,98.06459045,100.32802579999999,6.801400185,100.22641750000001,100.3602753,64.69628906,100.3481598,97.55603027,100.53946690000001,100.4656906,6.835596085,98.62361908,99.96224976,100.0766602
2204,1.1625190970000001,99.97773743,100.02379609999998,98.06266785,100.3067245,6.901651382000001,100.197113,100.3498993,64.59804535,100.3308411,97.60621643,100.5455704,100.4702454,6.936316967000001,98.60511017,99.97840118,100.0788727
2202,1.15677774,99.98472595,100.0123825,98.07929229999999,100.31231690000001,6.993488312,100.2075806,100.339386,64.51519012,100.336792,97.62966919,100.5405884,100.46880340000001,7.027832985,98.60523224,99.96764374,100.09142299999999
2200,1.1517722609999999,99.99316406,100.04039,98.10705566,100.3319244,7.076282024,100.212738,100.3447037,64.4095993,100.34667209999999,97.64445496,100.5381699,100.46215059999999,7.111406326,98.58013153,99.96181488,100.0875702
2198,1.147945762,100.0190353,100.0613937,98.11665344,100.34117890000002,7.140527725,100.18868259999999,100.3281708,64.31684875,100.3209839,97.53024292,100.5263824,100.42987059999999,7.174962997000001,98.59944916,99.98003387,100.08373259999999
2196,1.145476222,100.0221939,100.05470279999999,98.10530853,100.34614559999999,7.181103706,100.2018356,100.3398743,64.22073364,100.3286743,97.46405792,100.5333557,100.4528656,7.215028762999999,98.58604431,99.98873138,100.110054
2194,1.144922495,100.0203094,100.0334473,98.10702515,100.337471,7.190277576000001,100.19764709999998,100.3500137,64.13050079,100.3162003,97.46561432,100.528038,100.436554,7.224240302999999,98.58860016,99.99062347,100.1161957
2192,1.147062302,100.0405807,100.0560532,98.12794495,100.34590909999999,7.156732082,100.1685715,100.3480682,64.01631165,100.30770109999999,97.51353455,100.5224686,100.4217377,7.19116497,98.58718109,99.95169067,100.0978088
2190,1.1529039140000001,100.0567703,100.087204,98.14693451,100.33334350000001,7.062819481,100.1554718,100.33674620000001,63.88895035,100.2923813,97.54733276,100.5082474,100.41240690000001,7.095970154,98.59606171,99.96306609999999,100.11026
2188,1.163704157,100.03511809999999,100.0666656,98.1484375,100.31897740000001,6.889704704,100.13164520000001,100.3399124,63.780807499999995,100.2905579,97.63565063,100.51900479999999,100.3723755,6.922669888,98.57276154,99.93067932,100.0843658
2186,1.177939296,100.0529556,100.0796051,98.15756989,100.3289719,6.669493198,100.1176682,100.337471,63.65768814,100.2813187,97.53918457,100.51600649999999,100.3755112,6.699881554,98.61110687,99.96058655,100.08839420000001
2184,1.194543958,100.01591490000001,100.1030884,98.14375305,100.3134155,6.418324471,100.154892,100.3491516,63.59802628,100.29775240000001,97.51494598,100.5432739,100.379715,6.451668739,98.58230591,99.9141922,100.0871429
2182,1.214881897,100.02462009999999,100.0987091,98.14913177,100.3220444,6.125622272,100.13054659999999,100.34749599999999,63.51594162,100.25426479999999,97.47749329,100.5323257,100.3678589,6.156991005,98.58102417,99.92365265,100.0782623
2180,1.232025146,100.01841740000002,100.0815277,98.08583832,100.3185272,5.886882782000001,100.1561432,100.338974,63.5128746,100.2999039,97.48033142,100.5461578,100.38468929999999,5.916927338,98.58396149,99.94097137,100.08935550000001
2178,1.242466331,100.0222168,100.0765533,98.08385468,100.3385544,5.747581005,100.1376724,100.2956848,63.51699829,100.2577515,97.49237061,100.50799559999999,100.4017334,5.774497509,98.58699799,99.96942139,100.09753420000001
2176,1.245287657,100.0219803,100.0269318,98.07411194,100.35849759999999,5.706795692000001,100.1731873,100.3353271,63.45967484,100.3000946,97.59599304,100.5358353,100.4313507,5.73443222,98.63983154,99.97362518,100.09985350000001
2174,1.244711399,100.0199585,100.0530243,98.0626297,100.3485565,5.714938163999999,100.1823044,100.3249512,63.40355682,100.29705809999999,97.57688904,100.5387802,100.4410019,5.743003845,98.62677765,99.96150970000001,100.067627
2172,1.244194031,100.0325546,100.083252,98.06439972,100.3553391,5.723051548,100.1852875,100.3310776,63.33690262,100.2895355,97.4644165,100.5030975,100.4379425,5.750649452,98.65458679,99.96781921,100.0902176
2170,1.243627667,100.0579453,100.06761170000001,98.05026245,100.34654240000002,5.730021,100.1941223,100.34611509999999,63.28012848,100.3124619,97.42092133,100.5506973,100.4424362,5.758015632999999,98.66300964,99.97486115,100.0942612
2168,1.24301374,100.04685970000001,100.07624820000001,98.02445221,100.376442,5.737752914,100.19921109999999,100.3310928,63.23716736,100.3179321,97.43247223,100.5319748,100.44309229999999,5.766372681,98.66731262,99.96923065,100.0973816
2166,1.242374897,100.0289307,100.0597153,98.03329468,100.3677216,5.747423649,100.1836929,100.3196335,63.15117645,100.2913589,97.43484497,100.52382659999999,100.42220309999999,5.775098324,98.65686035,99.95457458,100.08190920000001
2164,1.241627932,100.0218124,100.0609283,98.00046539,100.35749820000001,5.755568027000001,100.1939392,100.3411407,63.11479187,100.3086929,97.52084351,100.5254135,100.4394302,5.783119202000001,98.70844269,99.98960876,100.11531070000001
2162,1.240782022,100.0164948,100.0481873,97.99967194,100.34213259999999,5.767685413,100.18007659999999,100.3218155,63.07171631,100.29660799999999,97.53216553,100.51843259999998,100.42711640000002,5.795611857999999,98.68380737,99.98262787,100.0697632
2160,1.239743233,100.01031490000001,100.04302220000001,97.96672821,100.3440475,5.7805833820000005,100.1807556,100.3342743,63.02632141,100.30167390000001,97.47332764,100.5271683,100.4308929,5.80799675,98.71836090000001,99.98674011,100.0918427
2158,1.238783717,100.0586166,100.0761185,97.99423981,100.3838043,5.794287682,100.20327759999999,100.33815,62.97014236,100.3176193,97.41299438,100.5407333,100.4783859,5.822680472999999,98.71339417,99.97628784,100.0926971
2156,1.23748517,100.02382659999999,100.0428696,97.98389435,100.3633881,5.811164379,100.19776920000001,100.3252716,62.91384888,100.29714969999999,97.39202118,100.5319748,100.44678499999999,5.838173866,98.72489929,99.98044586,100.12084200000001
2154,1.2363322970000001,100.0657883,100.0623093,97.98993683,100.376915,5.826851845,100.1919403,100.34298709999999,62.840946200000005,100.3310089,97.41056061,100.50662990000001,100.4291763,5.8548564910000005,98.72258759,99.99401855,100.09777829999999
2152,1.235069752,100.02922059999999,100.0484238,97.98563385,100.37290949999999,5.843382835,100.1852646,100.3405075,62.79879379,100.30443570000001,97.46083069,100.5394897,100.4419785,5.870952606,98.71175385,99.98622894,100.1019745
2150,1.233952165,100.0677948,100.0667725,98.02024078,100.3765717,5.859661579,100.1763687,100.3310776,62.72436905,100.3126984,97.50868988,100.52297209999999,100.45276640000002,5.887450218,98.70496368,99.99295044,100.09138490000001
2148,1.232663274,100.038002,100.0657425,98.0092926,100.3613739,5.876189232000001,100.18134309999999,100.3203506,62.67136383,100.2973709,97.54425049,100.53424840000001,100.44139859999999,5.904500007999999,98.70487213,99.98349762,100.08564
2146,1.23144567,100.0307541,100.0490875,97.99555969,100.352951,5.893227577,100.2057343,100.32081600000001,62.57607269,100.27494809999999,97.403862,100.51535030000001,100.43458559999999,5.920475483,98.69350433,99.97566986,100.0977859
2144,1.230276585,100.03141020000001,100.058403,97.97857666,100.3545303,5.908722401,100.1914063,100.32671359999999,62.49371338,100.2805862,97.3503418,100.51469420000001,100.4381638,5.9375786779999995,98.64430237,99.96190643,100.081192
2142,1.229148626,100.0499344,100.06982420000001,97.96272278,100.38655849999999,5.92432785,100.20552059999999,100.32929990000001,62.41068268,100.2926559,97.32383728,100.5170212,100.430954,5.952819824,98.65190887,99.97451019,100.08927920000001
2140,1.228016496,100.03248599999999,100.05639649999999,97.97312927,100.36262509999999,5.939487934,100.2157059,100.34233090000001,62.29862976,100.29941559999999,97.3901062,100.5227051,100.4533157,5.9682226179999995,98.63460541,99.97924042,100.1190186
2138,1.226763368,100.01303859999999,100.0371475,97.95378876,100.3528137,5.955507278,100.1934891,100.3299713,62.19590378,100.3021927,97.42302704,100.54222109999999,100.4537125,5.984449387000001,98.61778259,99.96268463,100.087822
2136,1.225608945,100.03371429999999,100.0766602,97.98727417,100.36326600000001,5.972724915,100.18424990000001,100.3116837,62.08721924,100.2844467,97.51113129,100.5290375,100.450119,5.99987936,98.63430023,100.0067825,100.0865936
2134,1.224290371,100.0352249,100.0502853,97.96740723,100.3455734,5.98947382,100.191925,100.3336182,62.02020645,100.2921219,97.49521637,100.52020259999999,100.4443665,6.019006729,98.5806427,99.97502136,100.0932693
2132,1.222950101,100.0447998,100.05502320000001,97.98310089,100.37020109999999,6.01068306,100.12815859999999,100.2895355,61.93014908,100.2496262,97.38546753,100.4978333,100.41998290000001,6.038071156,98.56528473,99.96279144,100.0710373
2130,1.2214475870000001,100.0150681,100.04198459999999,97.95860291,100.34004209999999,6.02915144,100.15687559999999,100.33560940000001,61.90358353,100.28684229999999,97.29373169,100.50314329999999,100.4424896,6.057814121,98.54964447,99.95439911,100.08326720000001
2128,1.220018387,100.0274811,100.0385437,97.93754578,100.35508730000001,6.049115658,100.16903690000001,100.33361049999999,61.87126541,100.26515959999999,97.26670074,100.5286331,100.4405289,6.0790328979999995,98.52042389,99.96200562,100.06974790000001
2126,1.218631864,100.06179809999999,100.06954959999999,97.94615936,100.3640518,6.070098877,100.1772766,100.31044770000001,61.84482574,100.28907009999999,97.3298645,100.50610350000001,100.42678070000001,6.09901762,98.51622009,99.96605682,100.0754623
2124,1.217119694,100.0430145,100.0645752,97.90664673,100.3563156,6.09076786,100.1953583,100.3318787,61.81775284,100.29336550000001,97.37970734,100.52453609999999,100.4332275,6.119314671000001,98.53808594,99.97821045,100.0931702
2122,1.215586424,100.00966640000001,100.0448608,97.88111115,100.3384705,6.110309601,100.2205582,100.3185425,61.77592468,100.3060608,97.50028229,100.5372543,100.43978879999999,6.139064312,98.53050995,100.0027161,100.104866
2120,1.214228392,100.02948,100.07472990000001,97.89840698,100.3628235,6.1324095729999994,100.1641235,100.31565090000001,61.71597289999999,100.26010129999999,97.43066406,100.5084839,100.4290314,6.160137653,98.52669525,99.9790802,100.0941772
2118,1.212737441,100.0268478,100.0693207,97.8973465,100.341835,6.151444435,100.1729813,100.3321152,61.71500015,100.2958527,97.42588806,100.5114594,100.4513702,6.18050766,98.53099823,99.97502899,100.10546109999999
2116,1.211336255,100.0259628,100.0572433,97.91384888,100.3605118,6.172787189,100.1538239,100.31818390000001,61.63007736,100.2787323,97.3245163,100.5112762,100.4318848,6.202991486,98.51089478,99.96134949,100.08336640000002
2114,1.209851861,100.0206223,100.07290649999999,97.90833282,100.35755920000001,6.193209171,100.1810684,100.3040771,61.54814529,100.28568270000001,97.29124451,100.5056,100.44271090000001,6.2227258679999995,98.49086761,99.96533203,100.06836700000001
2112,1.2083302740000001,100.0200272,100.0593185,97.88690186,100.3397369,6.214289665,100.1869431,100.29829409999999,61.44861603,100.30010990000001,97.29095459,100.5029907,100.4390717,6.243647575,98.54075623,99.96707153,100.0849762
2110,1.206923127,100.02279659999999,100.0572662,97.8923645,100.35122679999999,6.235808372,100.2051239,100.3058472,61.38359833,100.2754593,97.30641937,100.4965439,100.42131040000001,6.265223026,98.55293274,99.95802307,100.0835266
2108,1.205436945,100.01958470000001,100.0593872,97.90751648,100.3439407,6.256844997000001,100.1643753,100.2844315,61.3124733,100.2478027,97.28945923,100.5215759,100.43246459999999,6.285142898999999,98.55031586,99.99375153,100.0987778
2106,1.203965306,100.02610779999999,100.059021,97.88709259,100.34097290000001,6.277983665,100.1374512,100.2989502,61.26780701,100.28140259999999,97.28556061,100.5108719,100.45579529999999,6.307181835,98.57321167,99.98534393,100.0870972
2104,1.202512264,100.0221939,100.069046,97.87585449,100.3471375,6.299041271,100.1578369,100.29922490000001,61.23095703,100.2823029,97.31032562,100.4983063,100.4267426,6.328829288,98.55506134,99.95810699,100.10534670000001
2102,1.201108456,100.0321655,100.0758972,97.86925507,100.34799190000001,6.3203125,100.1681061,100.2960205,61.21551895,100.2758408,97.29805756,100.4838562,100.4267578,6.350357056,98.56225586,99.95628357,100.0709305
2100,1.199576259,100.01348109999999,100.06452940000001,97.81134033,100.35099790000001,6.342290877999999,100.1829147,100.2945175,61.18960953,100.2582321,97.39768219,100.49077609999999,100.4224548,6.371201038,98.60170746,99.96389771,100.0847931
2098,1.1981953379999999,100.049736,100.0930176,97.83785248,100.3578568,6.361896515,100.20904540000001,100.3121872,61.17769623,100.2775803,97.36550140000001,100.5116348,100.4478455,6.392929554,98.59007263,99.95713043,100.09328459999999
2096,1.1966673140000001,100.02318570000001,100.0721359,97.84651184,100.3499756,6.384371281,100.1670837,100.30934909999999,61.14395142,100.26224520000001,97.39058685,100.5088425,100.4356766,6.414969921,98.63354492,99.95228577,100.09486390000001
2094,1.195182323,100.04087829999999,100.0759583,97.85928345,100.3577805,6.406278133,100.1770401,100.2976151,61.08404541,100.275444,97.22419739,100.5139084,100.44178769999999,6.437073708,98.61526489,99.9495697,100.09764100000001
2092,1.193686247,100.0348358,100.067627,97.85171509,100.3336182,6.429160595,100.1682434,100.2829666,61.00873184,100.2558441,97.18691254,100.48666379999999,100.4257202,6.4595232010000005,98.63206482,99.96107483,100.07685090000001
2090,1.192198992,100.04460909999999,100.0672607,97.84445953,100.33371729999999,6.449261189,100.20361329999999,100.32142640000001,60.96892929,100.28915409999999,97.14395142,100.52956390000001,100.45287320000001,6.481271744,98.66132355,99.96001434,100.089035
2088,1.190716982,100.0406265,100.06283570000001,97.84317779999999,100.3491135,6.472607612999999,100.18435670000001,100.2998123,60.90505600000001,100.2385483,97.19116974,100.49542240000001,100.4379425,6.502451897,98.64913177,99.98486328,100.10303499999999
2086,1.189243436,100.0516281,100.0769348,97.83514404,100.3688812,6.495275497000001,100.150322,100.27456670000001,60.88783646,100.2450104,97.24594116,100.4895706,100.430336,6.525430678999999,98.6337204,99.95671844,100.07205959999999
2084,1.187687993,100.0202332,100.0584869,97.81996918,100.3314819,6.51671505,100.16428379999999,100.30358890000001,60.87625122,100.2592926,97.28929138,100.5173187,100.4342575,6.548570156,98.62980652,99.93731689,100.0940094
2082,1.1861910820000001,100.02603149999999,100.06927490000001,97.81972504,100.3508224,6.540138245,100.1840973,100.29322049999999,60.84486771,100.26720429999999,97.34994507,100.5070419,100.438652,6.571941852999999,98.59882355,99.95201111,100.0830765
2080,1.18457973,100.0090942,100.0578156,97.78533936,100.32598109999999,6.56397438,100.1884232,100.31265259999999,60.84055328,100.2539291,97.27383423,100.50395970000001,100.44349670000001,6.595635414,98.63322449,99.95451355,100.0716705
2078,1.183095217,100.02381899999999,100.0720978,97.79217529,100.3546143,6.587159634,100.1765594,100.2800903,60.81519699,100.2260818,97.29446411,100.4970703,100.43884279999999,6.618420124,98.60162354,99.94979858,100.0736465
2076,1.181658387,100.030159,100.0658188,97.83397675,100.3407974,6.609240055,100.1765976,100.30548859999999,60.78635406,100.2506104,97.3008728,100.5052567,100.4410019,6.641227722000001,98.58666992,99.95720673,100.0737457
2074,1.180050373,100.0299454,100.07107540000001,97.79502869,100.33082579999999,6.631959915,100.20837399999999,100.3085632,60.76430129999999,100.2642746,97.33892059,100.5258408,100.4366531,6.6637129779999995,98.61156464,99.96660614,100.0822449
2072,1.1785621640000001,100.0229034,100.07093809999999,97.78620911,100.3448334,6.655477047000001,100.2012863,100.2962112,60.74623871,100.25655359999999,97.31271362,100.5024796,100.44664,6.688073158,98.54983521,99.95497131,100.08373259999999
2070,1.177041888,100.009407,100.0639801,97.78638458,100.32478329999999,6.67868948,100.1932983,100.315773,60.71530533,100.25807950000001,97.19801331,100.49556729999999,100.4430618,6.710791587999999,98.54869843,99.95652771,100.0936127
2068,1.175521493,100.02597809999999,100.0594406,97.78573608,100.34445190000001,6.703235149,100.16492459999999,100.3264999,60.70166397,100.26018520000001,97.14558411,100.495636,100.4380112,6.735680102999999,98.54588318,99.94352722,100.0920181
